household_id,household_weight,household_size,number_of_vehicles,number_of_bikes,departement_id,income_class,consumption_units,commune_id,zone_fine_id
1622,115.2667,1,1,0,59,0,1.0,59350,00118012
1623,111.7133,2,2,0,59,0,1.5,59350,00118012
1624,153.8855,3,2,4,59,0,1.6,59350,00118012
1625,111.7133,2,2,2,59,0,1.5,59350,00118012
1626,111.7133,2,1,2,59,0,1.5,59350,00118012
1627,115.2667,1,1,0,59,0,1.0,59350,00118013
1628,111.7133,2,2,0,59,0,1.5,59350,00118013
1629,115.2667,1,1,1,59,0,1.0,59350,00118013
1630,115.2667,1,1,0,59,0,1.0,59350,00118013
1631,115.2667,1,1,0,59,0,1.0,59350,00118013
1632,115.2667,1,1,0,59,0,1.0,59350,00118013
1633,115.2667,1,1,0,59,0,1.0,59350,00118013
1634,153.8336,4,2,4,59,0,2.1,59350,00118014
1635,111.7133,2,2,0,59,0,1.5,59350,00118014
1636,115.2667,1,1,0,59,0,1.0,59350,00118014
1637,115.2667,1,1,0,59,0,1.0,59350,00118014
1638,153.8336,4,2,3,59,0,2.1,59350,00118014
1639,111.7133,2,2,4,59,0,1.5,59350,00118014
1640,111.7133,2,1,0,59,0,1.5,59350,00118014
1642,115.2667,1,1,0,59,0,1.0,59350,00118017
1643,111.7133,2,0,0,59,0,1.5,59350,00118017
1644,153.8855,3,1,3,59,0,1.8,59350,00118802
1645,115.2667,1,1,2,59,0,1.0,59350,00118802
1646,151.7296,2,1,1,59,0,1.5,59350,00119001
1647,280.1812,3,2,1,59,0,1.8,59350,00119001
1648,160.3231,1,1,0,59,0,1.0,59350,00119001
1649,160.3231,1,1,0,59,0,1.0,59350,00119001
1650,161.2938,4,2,6,59,0,2.5,59350,00119001
1651,161.2938,4,1,2,59,0,2.1,59350,00119002
1652,160.3231,1,1,0,59,0,1.0,59350,00119002
1653,151.7296,2,1,3,59,0,1.5,59350,00119002
1654,160.3231,1,1,0,59,0,1.0,59350,00119002
1655,151.7296,2,2,0,59,0,1.5,59350,00119002
1656,160.3231,1,0,1,59,0,1.0,59350,00119003
1657,151.7296,2,1,3,59,0,1.5,59350,00119003
1658,160.3231,1,2,1,59,0,1.0,59350,00119003
1659,160.3231,1,1,0,59,0,1.0,59350,00119003
1660,160.3231,1,0,0,59,0,1.0,59350,00119003
1661,160.3231,1,0,0,59,0,1.0,59350,00119003
1663,280.1812,3,4,3,59,0,2.0,59350,00119004
1664,151.7296,2,0,0,59,0,1.5,59350,00119004
1665,160.3231,1,0,0,59,0,1.0,59350,00119004
1666,160.3231,1,0,0,59,0,1.0,59350,00119005
1667,151.7296,2,0,1,59,0,1.3,59350,00119005
1668,115.5185,5,5,2,59,0,2.8,59350,00119006
1669,151.7296,2,0,0,59,0,1.3,59350,00119006
1670,160.3231,1,1,0,59,0,1.0,59350,00119006
1671,160.3231,1,0,0,59,0,1.0,59350,00119006
1672,115.5185,5,2,4,59,0,2.8,59350,00119006
1673,160.3231,1,0,0,59,0,1.0,59350,00119006
1674,151.7296,2,1,0,59,0,1.5,59350,00119006
1675,151.7296,2,1,0,59,0,1.5,59350,00119006
1677,160.3231,1,0,0,59,0,1.0,59350,00119007
1679,160.3231,1,1,1,59,0,1.0,59350,00119008
1680,160.3231,1,0,0,59,0,1.0,59350,00119008
1681,151.7296,2,1,0,59,0,1.5,59350,00119008
1682,151.7296,2,4,0,59,0,1.5,59350,00119008
1683,160.3231,1,1,1,59,0,1.0,59350,00119008
1684,151.7296,2,2,2,59,0,1.5,59350,00119008
1685,160.3231,1,1,1,59,0,1.0,59350,00119008
1686,151.7296,2,1,0,59,0,1.5,59350,00119009
1687,115.5185,6,3,6,59,0,3.1,59350,00119009
1688,160.3231,1,1,0,59,0,1.0,59350,00119011
1689,280.1812,3,1,1,59,0,2.0,59350,00119011
1690,160.3231,1,0,0,59,0,1.0,59350,00119012
1691,115.5185,5,2,4,59,0,2.8,59350,00119012
1692,151.7296,2,1,2,59,0,1.3,59350,00119013
1693,151.7296,2,1,0,59,0,1.5,59350,00119016
1695,280.1812,3,2,2,59,0,2.0,59350,00119016
1696,151.7296,2,2,4,59,0,1.5,59350,00119017
1697,161.2938,4,2,4,59,0,2.1,59350,00119017
1698,160.3231,1,0,0,59,0,1.0,59350,00119017
1699,151.7296,2,1,0,59,0,1.5,59350,00119018
1700,280.1812,3,1,1,59,0,2.0,59350,00119018
1701,115.5185,5,3,2,59,0,2.8,59350,00119018
1703,161.2938,4,1,0,59,0,2.1,59350,00119018
1704,151.7296,2,0,2,59,0,1.5,59350,00119018
1705,161.2938,4,2,2,59,0,2.1,59350,00119018
1706,151.7296,2,1,0,59,0,1.5,59350,00119018
1707,151.7296,2,1,1,59,0,1.5,59350,00119018
1708,161.2938,4,3,4,59,0,2.5,59350,00119018
1709,151.7296,2,2,1,59,0,1.5,59350,00119019
1710,151.7296,2,2,2,59,0,1.5,59350,00119019
1711,160.3231,1,1,1,59,0,1.0,59350,00119019
1712,115.5185,5,2,5,59,0,2.4,59350,00119019
1713,151.7296,2,2,2,59,0,1.5,59350,00119020
1714,115.5185,5,2,3,59,0,2.4,59350,00119020
1715,151.7296,2,1,0,59,0,1.5,59350,00119020
1716,151.7296,2,2,2,59,0,1.5,59350,00119020
1717,151.7296,2,2,0,59,0,1.5,59350,00119020
1718,160.3231,1,0,0,59,0,1.0,59350,00119020
1719,161.2938,4,2,2,59,0,2.3,59350,00119020
1720,160.3231,1,0,0,59,0,1.0,59350,00119020
1721,161.2938,4,2,1,59,0,2.1,59350,00119020
1723,55.46515,2,0,0,59,0,1.5,59350,00120001
1724,70.95563,4,2,2,59,0,2.5,59350,00120001
1725,51.09417,1,1,0,59,0,1.0,59350,00120001
1726,79.64333,3,2,2,59,0,2.0,59350,00120001
1727,51.09417,1,1,0,59,0,1.0,59350,00120001
1728,130.5469,5,2,2,59,0,2.4,59350,00120001
1729,79.64333,3,3,1,59,0,2.0,59350,00120001
1730,55.46515,2,1,2,59,0,1.5,59350,00120001
1731,51.09417,1,1,0,59,0,1.0,59350,00120001
1732,55.46515,2,1,3,59,0,1.5,59350,00120001
1733,51.09417,1,1,1,59,0,1.0,59350,00120002
1734,55.46515,2,1,0,59,0,1.5,59350,00120002
1735,51.09417,1,0,0,59,0,1.0,59350,00120002
1736,55.46515,2,1,0,59,0,1.5,59350,00120002
1737,55.46515,2,2,3,59,0,1.5,59350,00120002
1738,51.09417,1,0,0,59,0,1.0,59350,00120002
1739,55.46515,2,2,1,59,0,1.5,59350,00120002
1740,55.46515,2,0,0,59,0,1.5,59350,00120002
1741,51.09417,1,1,0,59,0,1.0,59350,00120002
1742,51.09417,1,1,0,59,0,1.0,59350,00120002
1743,55.46515,2,1,0,59,0,1.5,59350,00120002
1744,55.46515,2,1,2,59,0,1.5,59350,00120002
1745,55.46515,2,2,2,59,0,1.5,59350,00120002
1746,79.64333,3,3,2,59,0,1.8,59350,00120002
1747,79.64333,3,1,1,59,0,2.0,59350,00120002
1748,51.09417,1,0,0,59,0,1.0,59350,00120002
1749,51.09417,1,1,1,59,0,1.0,59350,00120002
1750,51.09417,1,0,0,59,0,1.0,59350,00120002
1751,70.95563,4,2,3,59,0,2.5,59350,00120002
1752,55.46515,2,2,0,59,0,1.5,59350,00120003
1753,79.64333,3,1,3,59,0,1.8,59350,00120003
1754,70.95563,4,2,2,59,0,2.1,59350,00120003
1755,51.09417,1,1,0,59,0,1.0,59350,00120003
1756,51.09417,1,0,0,59,0,1.0,59350,00120003
1757,51.09417,1,1,0,59,0,1.0,59350,00120003
1758,51.09417,1,1,0,59,0,1.0,59350,00120003
1759,55.46515,2,2,2,59,0,1.5,59350,00120003
1760,79.64333,3,2,2,59,0,2.0,59350,00120003
1762,70.95563,4,2,4,59,0,2.1,59350,00120003
1763,55.46515,2,2,1,59,0,1.5,59350,00120003
1764,55.46515,2,2,1,59,0,1.5,59350,00120003
1765,55.46515,2,2,1,59,0,1.5,59350,00120003
1767,51.09417,1,1,0,59,0,1.0,59350,00120003
1768,70.95563,4,2,0,59,0,2.1,59350,00120003
1769,79.64333,3,4,3,59,0,2.0,59350,00120003
1770,55.46515,2,1,1,59,0,1.5,59350,00120004
1771,130.5469,5,2,5,59,0,2.6,59350,00120004
1772,130.5469,5,2,5,59,0,2.4,59350,00120004
1773,55.46515,2,2,0,59,0,1.5,59350,00120004
1774,55.46515,2,2,3,59,0,1.5,59350,00120004
1775,130.5469,5,2,5,59,0,2.6,59350,00120004
1776,51.09417,1,1,0,59,0,1.0,59350,00120004
1777,51.09417,1,1,1,59,0,1.0,59350,00120004
1778,70.95563,4,4,4,59,0,2.5,59350,00120004
1779,70.95563,4,2,4,59,0,2.1,59350,00120004
1780,70.95563,4,2,2,59,0,2.5,59350,00120004
1781,51.09417,1,1,1,59,0,1.0,59350,00120004
1782,70.95563,4,2,3,59,0,2.1,59350,00120004
1783,55.46515,2,2,2,59,0,1.5,59350,00120004
1784,79.64333,3,1,1,59,0,2.0,59350,00120004
1785,55.46515,2,2,0,59,0,1.5,59350,00120005
1786,55.46515,2,1,0,59,0,1.5,59350,00120005
1787,55.46515,2,0,0,59,0,1.3,59350,00120005
1788,51.09417,1,1,0,59,0,1.0,59350,00120005
1789,55.46515,2,2,1,59,0,1.5,59350,00120006
1790,51.09417,1,1,1,59,0,1.0,59350,00120006
1791,51.09417,1,1,0,59,0,1.0,59350,00120006
1792,51.09417,1,1,1,59,0,1.0,59350,00120006
1793,55.46515,2,1,0,59,0,1.5,59350,00120008
1794,55.46515,2,2,2,59,0,1.5,59350,00120008
1795,79.64333,3,4,1,59,0,2.0,59350,00120008
1796,51.09417,1,1,1,59,0,1.0,59350,00120008
1797,55.46515,2,1,2,59,0,1.5,59350,00120008
1798,70.95563,4,8,4,59,0,2.5,59350,00120008
1799,79.64333,3,2,2,59,0,1.8,59350,00120008
1800,129.7105,1,1,0,59,0,1.0,59350,00121001
1801,164.0633,2,1,0,59,0,1.5,59350,00121001
1802,85.6808,5,2,1,59,0,2.6,59350,00121001
1803,164.0633,2,1,1,59,0,1.5,59350,00121002
1804,168.4392,3,2,1,59,0,1.8,59350,00121002
1805,164.0633,2,1,2,59,0,1.5,59350,00121002
1806,164.0633,2,2,1,59,0,1.5,59350,00121003
1807,192.7092,4,2,4,59,0,2.3,59350,00121004
1808,129.7105,1,1,0,59,0,1.0,59350,00121004
1809,164.0633,2,1,2,59,0,1.5,59350,00121005
1810,168.4392,3,2,0,59,0,2.0,59350,00121005
1811,129.7105,1,0,0,59,0,1.0,59350,00121005
1812,129.7105,1,1,1,59,0,1.0,59350,00121005
1813,164.0633,2,0,0,59,0,1.5,59350,00121005
1814,168.4392,3,3,1,59,0,1.8,59350,00121005
1815,164.0633,2,3,2,59,0,1.5,59350,00121005
1816,164.0633,2,3,0,59,0,1.5,59350,00121005
1817,164.0633,2,1,0,59,0,1.5,59350,00121005
1818,129.7105,1,0,0,59,0,1.0,59350,00121005
1819,85.6808,5,1,3,59,0,2.6,59350,00121005
1820,129.7105,1,0,0,59,0,1.0,59350,00121005
1821,168.4392,3,2,3,59,0,1.8,59350,00121005
1822,164.0633,2,0,2,59,0,1.3,59350,00121005
1824,164.0633,2,2,0,59,0,1.5,59350,00121005
1825,192.7092,4,3,5,59,0,2.1,59350,00121005
1826,192.7092,4,1,0,59,0,2.1,59350,00121005
1827,168.4392,3,1,0,59,0,1.8,59350,00121005
1828,85.6808,5,2,5,59,0,2.4,59350,00121006
1829,129.7105,1,1,0,59,0,1.0,59350,00121007
1830,168.4392,3,2,1,59,0,1.8,59350,00121007
1831,192.7092,4,2,3,59,0,2.1,59350,00121008
1832,168.4392,3,3,2,59,0,2.0,59350,00121008
1833,164.0633,2,1,5,59,0,1.5,59350,00121008
1834,129.7105,1,1,0,59,0,1.0,59350,00121008
1835,85.6808,5,2,0,59,0,3.0,59350,00121008
1836,85.6808,5,3,1,59,0,3.0,59350,00121009
1837,164.0633,2,2,0,59,0,1.5,59350,00121009
1838,129.7105,1,1,0,59,0,1.0,59350,00121009
1839,164.0633,2,4,3,59,0,1.5,59350,00121009
1840,192.7092,4,2,6,59,0,2.1,59350,00121009
1841,85.6808,6,1,0,59,0,2.7,59350,00121009
1842,192.7092,4,2,4,59,0,2.1,59350,00121009
1843,129.7105,1,0,0,59,0,1.0,59350,00121009
1844,192.7092,4,2,4,59,0,2.3,59350,00121009
1845,164.0633,2,2,0,59,0,1.5,59350,00121010
1846,164.0633,2,1,2,59,0,1.5,59350,00121010
1847,164.0633,2,2,2,59,0,1.5,59350,00121011
1848,85.6808,5,2,5,59,0,2.4,59350,00121012
1849,164.0633,2,1,1,59,0,1.5,59350,00121012
1850,129.7105,1,1,0,59,0,1.0,59350,00121012
1851,85.6808,5,2,5,59,0,3.0,59350,00121012
1852,85.6808,5,2,0,59,0,3.0,59350,00121013
1853,192.7092,4,3,3,59,0,2.3,59350,00121013
1854,168.4392,3,1,4,59,0,1.8,59350,00121013
1855,129.7105,1,0,0,59,0,1.0,59350,00121013
1856,129.7105,1,0,0,59,0,1.0,59350,00121013
1857,164.0633,2,2,3,59,0,1.5,59350,00121014
1859,85.6808,5,0,3,59,0,2.6,59350,00121014
1861,85.6808,5,1,2,59,0,2.4,59350,00121014
1862,129.7105,1,1,1,59,0,1.0,59350,00121014
1863,129.7105,1,1,1,59,0,1.0,59350,00121014
1864,129.7105,1,1,0,59,0,1.0,59350,00121015
1865,129.7105,1,1,0,59,0,1.0,59350,00121016
1866,129.7105,1,0,0,59,0,1.0,59350,00121016
1867,192.7092,4,2,1,59,0,2.3,59350,00121017
1868,168.4392,3,2,3,59,0,1.8,59350,00121018
1869,168.4392,3,2,3,59,0,2.0,59350,00121018
1870,168.7972,1,1,0,59,0,1.0,59350,00122001
1871,168.7972,1,0,0,59,0,1.0,59350,00122001
1872,109.7911,2,1,0,59,0,1.5,59350,00122001
1873,109.7911,2,0,1,59,0,1.5,59350,00122001
1874,109.7911,2,1,0,59,0,1.5,59350,00122001
1875,109.7911,2,1,0,59,0,1.5,59350,00122001
1876,168.7972,1,1,1,59,0,1.0,59350,00122001
1877,109.7911,2,1,2,59,0,1.3,59350,00122001
1878,84.41338,5,2,3,59,0,2.4,59350,00122001
1879,168.7972,1,1,0,59,0,1.0,59350,00122002
1880,168.7972,1,0,0,59,0,1.0,59350,00122002
1881,109.7911,2,1,4,59,0,1.3,59350,00122002
1882,84.41338,5,2,0,59,0,2.6,59350,00122002
1883,109.7911,2,1,0,59,0,1.5,59350,00122002
1884,109.7911,2,1,0,59,0,1.5,59350,00122002
1885,84.41338,5,4,3,59,0,3.0,59350,00122002
1886,147.5008,4,1,2,59,0,2.1,59350,00122002
1887,99.5,1,0,0,59,0,1.0,59350,00122003
1888,109.7911,2,1,0,59,0,1.5,59350,00122003
1889,109.7911,2,2,1,59,0,1.5,59350,00122003
1890,99.5,1,0,0,59,0,1.0,59350,00122003
1891,109.7911,2,1,2,59,0,1.5,59350,00122003
1893,109.7911,2,1,1,59,0,1.5,59350,00122003
1894,147.5008,4,2,3,59,0,2.3,59350,00122004
1895,109.7911,2,0,0,59,0,1.5,59350,00122005
1896,84.41338,5,2,5,59,0,3.0,59350,00122005
1897,84.41338,6,2,3,59,0,2.7,59350,00122005
1898,84.41338,5,2,2,59,0,2.4,59350,00122005
1899,99.5,1,0,0,59,0,1.0,59350,00122006
1900,168.7972,1,1,1,59,0,1.0,59350,00122007
1901,109.7911,2,1,0,59,0,1.5,59350,00122007
1902,99.5,1,0,0,59,0,1.0,59350,00122007
1903,109.7911,2,1,2,59,0,1.5,59350,00122007
1904,99.5,1,0,0,59,0,1.0,59350,00122007
1905,99.5,1,0,0,59,0,1.0,59350,00122007
1906,229.5877,3,1,3,59,0,2.0,59350,00122007
1907,147.5008,4,2,3,59,0,2.1,59350,00122008
1908,109.7911,2,1,0,59,0,1.5,59350,00122008
1909,84.41338,5,2,0,59,0,2.4,59350,00122008
1910,147.5008,4,1,0,59,0,2.3,59350,00122008
1914,147.5008,4,2,0,59,0,2.1,59350,00122010
1915,168.7972,1,1,0,59,0,1.0,59350,00122011
1916,147.5008,4,2,0,59,0,2.1,59350,00122011
1917,168.7972,1,0,0,59,0,1.0,59350,00122011
1918,229.5877,3,2,1,59,0,1.8,59350,00122012
1919,109.7911,2,1,1,59,0,1.5,59350,00122013
1920,168.7972,1,1,0,59,0,1.0,59350,00122013
1921,109.7911,2,2,0,59,0,1.5,59350,00122013
1922,229.5877,3,0,1,59,0,2.0,59350,00122013
1923,84.41338,7,2,2,59,0,3.6,59350,00122013
1924,229.5877,3,1,1,59,0,2.0,59350,00122013
1925,84.41338,6,2,4,59,0,2.7,59350,00122013
1926,229.5877,3,1,2,59,0,1.8,59350,00122013
1927,168.7972,1,1,0,59,0,1.0,59350,00122013
1928,109.7911,2,2,0,59,0,1.5,59350,00122014
1929,168.7972,1,0,0,59,0,1.0,59350,00122014
1930,168.7972,1,1,0,59,0,1.0,59350,00122014
1931,109.7911,2,2,0,59,0,1.5,59350,00122014
1932,168.7972,1,0,0,59,0,1.0,59350,00122014
1933,168.7972,1,0,1,59,0,1.0,59350,00122014
1934,147.5008,4,2,1,59,0,2.5,59350,00122015
1935,84.41338,7,4,2,59,0,3.6,59350,00122015
1936,168.7972,1,1,0,59,0,1.0,59350,00122015
1937,168.7972,1,1,0,59,0,1.0,59350,00122015
1938,109.7911,2,1,0,59,0,1.3,59350,00122015
1939,84.41338,5,1,3,59,0,2.6,59350,00122015
1940,93.9649,2,1,1,59,0,1.5,59350,00123001
1941,68.63403000000001,1,0,0,59,0,1.0,59350,00123001
1942,93.9649,2,1,1,59,0,1.5,59350,00123001
1943,104.1678,4,2,0,59,0,2.1,59350,00123001
1944,105.0868,3,2,1,59,0,1.8,59350,00123001
1945,93.9649,2,1,1,59,0,1.5,59350,00123001
1946,93.9649,2,2,2,59,0,1.5,59350,00123001
1947,68.63403000000001,1,1,0,59,0,1.0,59350,00123001
1948,93.9649,2,2,2,59,0,1.5,59350,00123001
1949,93.9649,2,2,0,59,0,1.5,59350,00123002
1950,68.63403000000001,1,1,0,59,0,1.0,59350,00123002
1951,93.9649,2,2,2,59,0,1.5,59350,00123003
1952,93.9649,2,2,0,59,0,1.5,59350,00123004
1953,93.9649,2,2,5,59,0,1.5,59350,00123004
1954,105.0868,3,0,0,59,0,1.8,59350,00123005
1956,68.63403000000001,1,0,0,59,0,1.0,59350,00123005
1957,105.0868,3,1,2,59,0,1.6,59350,00123005
1959,71.83936,5,0,2,59,0,2.4,59350,00123005
1960,93.9649,2,0,0,59,0,1.5,59350,00123005
1961,68.63403000000001,1,1,1,59,0,1.0,59350,00123005
1962,68.63403000000001,1,0,0,59,0,1.0,59350,00123005
1963,105.0868,3,2,3,59,0,1.8,59350,00123005
1964,68.63403000000001,1,4,0,59,0,1.0,59350,00123006
1965,71.83936,5,5,4,59,0,2.6,59350,00123006
1966,93.9649,2,2,0,59,0,1.5,59350,00123006
1967,68.63403000000001,1,0,0,59,0,1.0,59350,00123006
1968,104.1678,4,2,6,59,0,2.1,59350,00123006
1969,104.1678,4,2,4,59,0,2.5,59350,00123006
1970,93.9649,2,2,2,59,0,1.5,59350,00123006
1971,104.1678,4,2,2,59,0,2.1,59350,00123006
1972,104.1678,4,2,4,59,0,2.1,59350,00123006
1973,68.63403000000001,1,1,1,59,0,1.0,59350,00123006
1974,68.63403000000001,1,1,1,59,0,1.0,59350,00123006
1976,104.1678,4,3,5,59,0,2.3,59350,00123007
1977,105.0868,3,1,3,59,0,1.6,59350,00123007
1978,93.9649,2,0,1,59,0,1.5,59350,00123007
1979,105.0868,3,1,1,59,0,2.0,59350,00123007
1980,105.0868,3,1,1,59,0,1.8,59350,00123007
1981,104.1678,4,2,5,59,0,2.1,59350,00123007
1982,71.83936,7,1,0,59,0,3.2,59350,00123007
1983,68.63403000000001,1,1,0,59,0,1.0,59350,00123010
1984,104.1678,4,3,4,59,0,2.5,59350,00123010
1985,93.9649,2,1,2,59,0,1.5,59350,00123010
1986,68.63403000000001,1,0,0,59,0,1.0,59350,00123010
1987,71.83936,7,1,5,59,0,3.0,59350,00123010
1988,105.0868,3,1,3,59,0,2.0,59350,00123010
1989,71.83936,5,1,3,59,0,2.4,59350,00123010
1990,104.1678,4,0,6,59,0,2.1,59350,00123010
1991,68.63403000000001,1,1,1,59,0,1.0,59350,00123010
1992,68.63403000000001,1,0,0,59,0,1.0,59350,00123010
1993,105.0868,3,2,4,59,0,2.0,59350,00123010
1994,68.63403000000001,1,1,1,59,0,1.0,59350,00123010
1995,68.63403000000001,1,0,0,59,0,1.0,59350,00123010
1996,68.63403000000001,1,1,0,59,0,1.0,59350,00123010
1997,93.9649,2,1,0,59,0,1.5,59350,00123010
1998,68.63403000000001,1,0,0,59,0,1.0,59350,00123011
1999,105.0868,3,1,0,59,0,2.0,59350,00123011
2000,68.63403000000001,1,1,0,59,0,1.0,59350,00123011
2001,93.9649,2,2,3,59,0,1.5,59350,00123011
2002,68.63403000000001,1,1,0,59,0,1.0,59350,00123011
2003,93.9649,2,1,0,59,0,1.5,59350,00123011
2004,93.9649,2,1,1,59,0,1.5,59350,00123011
2005,68.63403000000001,1,1,1,59,0,1.0,59350,00123011
2006,68.63403000000001,1,0,0,59,0,1.0,59350,00123011
2007,71.83936,5,1,4,59,0,2.4,59350,00123011
2008,71.83936,5,1,0,59,0,3.0,59350,00123012
2009,93.9649,2,1,3,59,0,1.5,59350,00123012
2010,68.63403000000001,1,1,1,59,0,1.0,59350,00123012
2011,93.9649,2,2,2,59,0,1.5,59350,00123012
2012,93.9649,2,2,2,59,0,1.5,59350,00123012
2014,93.9649,2,1,1,59,0,1.5,59350,00123012
2015,68.63403000000001,1,1,1,59,0,1.0,59350,00123012
2016,93.9649,2,2,2,59,0,1.5,59350,00123014
2017,68.63403000000001,1,1,1,59,0,1.0,59350,00123801
2018,134.6452,4,3,4,59,0,2.5,59350,00124001
2019,128.5714,3,0,1,59,0,2.0,59350,00124001
2020,99.91856,2,2,0,59,0,1.5,59350,00124001
2021,147.8158,5,2,2,59,0,2.6,59350,00124001
2022,99.91856,2,2,0,59,0,1.5,59350,00124002
2023,139.9971,1,1,0,59,0,1.0,59350,00124003
2024,128.5714,3,2,6,59,0,1.8,59350,00124003
2025,139.9971,1,0,0,59,0,1.0,59350,00124004
2026,134.6452,4,3,4,59,0,2.1,59350,00124004
2027,128.5714,3,2,3,59,0,2.0,59350,00124004
2028,128.5714,3,1,3,59,0,1.8,59350,00124004
2029,139.9971,1,1,0,59,0,1.0,59350,00124004
2030,99.91856,2,2,0,59,0,1.5,59350,00124004
2031,139.9971,1,1,3,59,0,1.0,59350,00124004
2032,99.91856,2,1,0,59,0,1.5,59350,00124006
2033,99.91856,2,1,1,59,0,1.5,59350,00124006
2034,139.9971,1,1,1,59,0,1.0,59350,00124006
2035,99.91856,2,1,2,59,0,1.5,59350,00124006
2036,99.91856,2,2,0,59,0,1.5,59350,00124006
2037,139.9971,1,1,1,59,0,1.0,59350,00124006
2038,139.9971,1,1,0,59,0,1.0,59350,00124006
2039,139.9971,1,1,2,59,0,1.0,59350,00124007
2040,128.5714,3,1,2,59,0,1.6,59350,00124007
2041,99.91856,2,3,1,59,0,1.5,59350,00124007
2042,99.91856,2,2,0,59,0,1.5,59350,00124008
2043,99.91856,2,2,7,59,0,1.5,59350,00124008
2044,99.91856,2,1,1,59,0,1.5,59350,00124008
2045,99.91856,2,2,1,59,0,1.5,59350,00124008
2046,139.9971,1,1,0,59,0,1.0,59350,00124009
2047,134.6452,4,2,0,59,0,2.1,59350,00124009
2048,139.9971,1,1,0,59,0,1.0,59350,00124009
2049,147.8158,5,1,2,59,0,2.6,59350,00124009
2050,139.9971,1,1,0,59,0,1.0,59350,00124009
2051,139.9971,1,0,0,59,0,1.0,59350,00124009
2052,99.91856,2,3,3,59,0,1.5,59350,00124009
2053,147.8158,5,1,4,59,0,2.4,59350,00124009
2054,136.3636,1,0,0,59,0,1.0,59350,00124010
2055,134.6452,4,1,0,59,0,2.5,59350,00124012
2056,128.5714,3,2,2,59,0,1.8,59350,00124012
2057,139.9971,1,0,0,59,0,1.0,59350,00124012
2058,134.6452,4,3,0,59,0,2.5,59350,00124012
2059,128.5714,3,0,0,59,0,2.0,59350,00124012
2060,147.8158,5,2,0,59,0,2.4,59350,00124012
2061,134.6452,4,3,5,59,0,2.5,59350,00124012
2062,134.6452,4,2,1,59,0,2.5,59350,00124012
2063,139.9971,1,0,1,59,0,1.0,59350,00124012
2064,139.9971,1,0,0,59,0,1.0,59350,00124013
2065,139.9971,1,1,0,59,0,1.0,59350,00124013
2066,139.9971,1,1,0,59,0,1.0,59350,00124013
2067,99.91856,2,2,4,59,0,1.5,59350,00124014
2068,128.5714,3,3,0,59,0,1.8,59350,00124015
2069,134.6452,4,0,3,59,0,2.3,59350,00124016
2070,99.91856,2,2,2,59,0,1.5,59350,00124017
2071,99.91856,2,1,0,59,0,1.5,59350,00124018
2072,128.5714,3,3,3,59,0,2.0,59350,00124018
2073,128.5714,3,1,3,59,0,1.8,59350,00124018
2074,99.91856,2,2,1,59,0,1.5,59350,00124018
2075,147.8158,5,2,7,59,0,2.6,59350,00124018
2076,147.8158,5,2,4,59,0,3.0,59350,00124019
2077,99.91856,2,1,0,59,0,1.5,59350,00124019
2078,99.91856,2,1,1,59,0,1.5,59350,00124019
2079,99.91856,2,2,1,59,0,1.5,59350,00124020
2081,139.9971,1,2,0,59,0,1.0,59350,00124022
2082,99.91856,2,1,2,59,0,1.5,59350,00124022
2083,99.91856,2,2,2,59,0,1.5,59350,00124022
2084,134.6452,4,3,0,59,0,2.5,59350,00124022
2085,139.9971,1,0,0,59,0,1.0,59350,00124022
2086,99.91856,2,1,4,59,0,1.5,59350,00124024
2087,99.91856,2,3,2,59,0,1.5,59350,00124024
2088,99.91856,2,2,0,59,0,1.5,59350,00124024
2089,128.5714,3,2,3,59,0,1.8,59350,00124024
2090,99.91856,2,1,1,59,0,1.5,59350,00124024
2091,101.6361,3,1,3,59,0,1.8,59350,00125001
2092,101.6361,3,1,0,59,0,1.8,59350,00125002
2093,169.9527,1,1,1,59,0,1.0,59350,00125002
2094,183.6109,2,0,0,59,0,1.3,59350,00125002
2095,183.6109,2,1,0,59,0,1.5,59350,00125002
2096,101.6361,3,1,3,59,0,2.0,59350,00125002
2098,237.4177,4,0,2,59,0,2.5,59350,00125002
2101,237.4177,4,1,0,59,0,2.1,59350,00125004
2102,183.6109,2,1,0,59,0,1.5,59350,00125004
2103,183.6109,2,1,0,59,0,1.3,59350,00125004
2104,136.3636,1,0,0,59,0,1.0,59350,00125004
2105,136.3636,1,0,0,59,0,1.0,59350,00125004
2106,101.6361,3,2,0,59,0,1.8,59350,00125005
2107,169.9527,1,1,0,59,0,1.0,59350,00125005
2108,169.9527,1,1,0,59,0,1.0,59350,00125005
2109,169.9527,1,2,1,59,0,1.0,59350,00125005
2110,169.9527,1,0,0,59,0,1.0,59350,00125005
2111,101.6361,3,1,2,59,0,1.8,59350,00125005
2112,169.9527,1,0,0,59,0,1.0,59350,00125006
2113,169.9527,1,1,0,59,0,1.0,59350,00125006
2114,183.6109,2,2,0,59,0,1.5,59350,00125006
2116,136.3636,1,0,0,59,0,1.0,59350,00125008
2117,169.9527,1,0,0,59,0,1.0,59350,00125009
2118,169.9527,1,0,0,59,0,1.0,59350,00125009
2119,183.6109,2,0,0,59,0,1.3,59350,00125009
2120,183.6109,2,1,2,59,0,1.5,59350,00125009
2121,101.6361,3,0,0,59,0,1.6,59350,00125010
2122,169.9527,1,1,1,59,0,1.0,59350,00125010
2123,169.9527,1,1,0,59,0,1.0,59350,00125010
2124,169.9527,1,1,0,59,0,1.0,59350,00125010
