TP1;TP2;ECH;PER;NDEP;T1;T2;T3;T4;T5;T6;T7;T8;T8B;T8C;T9;T10;T11;TOIS;TDIS;TDIP;TDMO;TDMD;TFIN
4;1540;0045;02;11;1;01;21;1541;1540;00;1;1;0;0;0;;00;1566;2921;2921;67;0;0
4;1540;0045;02;12;1;00;21;1540;1540;01;1;2;0;1;2;2;01;856;1628;1628;0;67;0
4;1540;0045;02;13;1;01;21;1540;1540;01;1;1;0;0;2;2;01;415;1442;1442;67;67;0
4;1540;0045;02;14;1;01;21;1540;1540;01;1;2;0;1;2;2;01;415;904;904;67;67;0
4;1540;0045;03;01;1;01;22;1540;1540;01;;;;;;;;415;1442;1442;67;67;0
4;1540;0045;03;01;2;01;42;1540;9592;02;;;;;;;;16781;25172;17692;67;133;0
4;1540;0045;03;02;1;02;42;9592;1540;01;;;;;;;;16781;25172;17679;133;67;0
4;1540;0045;03;02;2;01;22;1540;1540;01;;;;;;;;415;904;904;67;67;0
4;1540;0045;04;01;1;01;22;1540;1540;01;;;;;;;;856;1690;1690;67;67;0
4;1540;0045;04;02;1;01;22;1540;1540;01;;;;;;;;452;864;864;67;67;0
4;1540;0045;04;03;1;01;22;1540;1540;01;;;;;;;;415;904;904;67;67;0
4;1540;0045;04;04;1;01;22;1540;1540;00;;;;;;;;856;1690;1690;67;0;0
4;1540;0045;04;05;1;01;22;1540;1540;01;;;;;;;;856;1628;1628;67;67;0
4;1540;0075;01;01;1;00;21;1540;1571;00;1;1;0;0;3;2;00;8691;17591;17591;0;0;0
4;1540;0075;01;02;1;00;21;1571;1540;00;1;1;0;0;1;2;00;8691;17773;17773;0;0;0
4;1540;0075;01;03;1;00;21;1540;1530;00;1;1;0;0;2;2;00;2988;4081;4081;0;0;0
4;1540;0075;01;04;1;00;21;1530;1540;00;1;1;0;0;1;2;00;2988;4189;4189;0;0;0
4;1540;0075;02;01;1;00;21;1540;1541;00;2;1;0;0;3;2;00;2195;3831;3831;0;0;0
4;1540;0075;02;02;1;00;21;1541;1540;00;2;1;0;0;2;2;00;2195;4366;4366;0;0;0
4;1540;0075;02;03;1;00;21;1540;1060;10;2;1;0;0;1;3;00;13714;25846;25846;0;667;0
4;1540;0075;02;04;1;10;21;1060;1540;00;2;1;0;0;2;2;00;13714;20108;20108;667;0;0
4;1540;0075;03;01;1;00;21;1540;1480;00;3;1;0;0;3;2;00;3770;4624;4624;0;0;0
4;1540;0075;03;02;1;00;21;1480;1540;00;3;1;0;0;1;2;00;3770;5310;5310;0;0;0
4;1540;0075;03;03;1;00;21;1540;3020;00;3;1;0;0;2;2;00;2305;5759;1034;0;0;0
4;1540;0075;03;04;1;00;21;3020;1540;00;3;1;0;0;1;2;00;2305;5729;1004;0;0;0
4;1540;0091;01;01;1;00;21;1540;3020;00;1;1;0;0;2;2;00;1876;2921;1034;0;0;0
4;1540;0091;01;02;1;00;21;3020;3020;00;1;1;0;0;2;2;00;562;1012;0;0;0;0
4;1540;0091;01;03;1;00;21;3020;1540;00;1;1;0;0;2;2;00;1876;2891;1004;0;0;0
4;1540;0094;01;01;1;00;21;1540;1541;00;1;2;1;0;3;2;00;2195;3831;3831;0;0;0
4;1540;0094;01;02;1;00;21;1541;1540;00;1;2;1;0;3;2;00;969;2248;2248;0;0;0
4;1540;0094;01;03;1;00;21;1540;1540;00;1;2;1;0;2;2;00;2821;3526;3526;0;0;0
4;1540;0094;01;04;1;00;21;1540;1540;00;1;1;0;0;2;2;00;3483;4165;4165;0;0;0
4;1540;0094;01;05;1;00;21;1540;1540;00;1;1;0;0;2;2;00;3483;4197;4197;0;0;0
4;1540;0094;02;01;1;00;22;1540;1541;00;;;;;;;;2195;3831;3831;0;0;0
4;1540;0094;02;02;1;00;22;1541;1540;00;;;;;;;;969;2248;2248;0;0;0
4;1540;0094;02;03;1;00;22;1540;1540;00;;;;;;;;2821;3526;3526;0;0;0
4;1540;0044;01;01;1;00;21;1540;1490;01;1;1;0;0;2;2;01;3515;4432;4432;0;67;0
4;1540;0044;01;02;1;01;21;1490;1540;00;1;1;0;0;2;2;00;3515;4170;4170;67;0;0
4;1540;0044;01;03;1;00;21;1540;1490;01;1;1;0;0;2;2;01;3515;4432;4432;0;67;0
4;1540;0044;01;04;1;01;21;1490;1540;00;1;1;0;0;2;2;00;3515;4170;4170;67;0;0
4;1540;0044;02;01;1;01;21;1540;1230;01;1;1;0;0;2;2;01;7836;13850;13850;67;67;0
4;1540;0044;02;02;1;01;21;1230;1230;01;1;2;1;0;2;2;01;2403;4375;4375;67;67;0
4;1540;0044;02;03;1;01;21;1230;9590;01;1;3;2;0;2;2;01;26550;41354;17873;67;67;0
4;1540;0044;02;04;1;01;21;9590;1230;00;1;2;1;0;0;;00;27985;41877;19085;67;0;0
4;1540;0044;02;05;1;00;21;1230;1540;01;1;1;0;0;2;2;01;7836;14065;14065;0;67;0
4;1540;0055;02;01;1;00;21;1540;1541;00;1;1;0;0;3;2;00;1919;3600;3600;0;0;0
4;1540;0055;02;02;1;00;21;1541;1540;00;1;1;0;0;1;2;00;1919;2928;2928;0;0;0
4;1540;0074;01;01;1;01;21;1540;1470;01;1;1;0;0;1;2;00;5281;7132;7132;67;67;0
4;1540;0074;01;02;1;01;21;1470;1510;01;1;1;0;0;2;2;00;380;545;545;67;67;0
4;1540;0074;01;03;1;01;21;1510;1480;01;1;1;0;0;2;2;00;1527;2232;2232;67;67;0
4;1540;0074;01;04;1;01;21;1480;1480;01;1;1;0;0;2;2;00;335;455;455;67;67;0
4;1540;0074;01;05;1;01;21;1480;1500;01;1;1;0;0;2;2;00;2490;3187;3187;67;67;0
4;1540;0074;01;06;1;01;21;1500;1470;01;1;1;0;0;1;2;00;1743;2398;2398;67;67;0
4;1540;0074;01;09;1;01;21;1470;1500;01;1;1;0;0;2;2;00;1379;1921;1921;67;67;0
4;1540;0074;01;10;1;01;21;1500;1500;01;1;1;0;0;2;2;00;433;682;682;67;67;0
4;1540;0074;01;11;1;01;21;1500;1510;01;1;1;0;0;2;2;00;1220;1856;1856;67;67;0
4;1540;0074;01;12;1;01;21;1510;1480;01;1;1;0;0;2;2;00;2207;2980;2980;67;67;0
4;1540;0074;01;13;1;01;21;1480;1470;01;1;1;0;0;1;2;00;1361;2366;2366;67;67;0
4;1540;0074;01;14;1;01;21;1470;1540;01;1;1;0;0;2;2;00;5281;6659;6659;67;67;0
4;1540;0074;02;04;1;01;21;1540;1541;00;2;1;0;0;3;2;00;1919;3600;3600;67;0;0
4;1540;0074;02;05;1;00;21;1541;1540;01;2;1;0;0;2;2;00;1919;2928;2928;0;67;0
4;1540;0074;02;06;1;01;21;1540;1560;01;2;1;0;0;2;2;00;6746;9023;9023;67;67;0
4;1540;0074;02;07;1;01;21;1560;1260;01;2;2;1;0;2;2;00;5920;10325;10325;67;67;0
4;1540;0074;02;08;1;01;21;1260;9592;01;2;3;2;0;2;2;00;39603;58582;13209;67;67;0
4;1540;0074;02;09;1;01;21;9592;1260;00;2;3;2;0;0;;00;39603;56577;11440;67;0;0
4;1540;0074;02;10;1;00;21;1260;1560;00;2;2;1;0;0;;00;5920;10261;10261;0;0;0
4;1540;0074;02;11;1;00;21;1560;1540;01;2;1;0;0;2;2;00;6746;8406;8406;0;67;0
4;1540;0084;01;01;1;00;21;1540;3026;02;1;2;0;1;3;2;00;3810;5816;4143;0;133;0
4;1540;0084;01;03;1;05;21;3026;1540;00;1;1;0;0;2;2;00;3810;8107;1075;333;0;0
4;1540;0084;01;04;1;00;21;1540;1548;00;1;1;0;0;3;2;00;1849;2269;2269;0;0;0
4;1540;0084;01;05;1;00;21;1548;1540;00;1;1;0;0;3;2;00;1049;1669;1669;0;0;0
4;1540;0084;01;06;1;00;21;1540;1540;00;1;1;0;0;2;2;00;2458;3011;3011;0;0;0
4;1540;0084;01;07;1;00;21;1540;1530;00;1;1;0;0;2;2;00;3335;5051;5051;0;0;0
4;1540;0084;01;08;1;00;21;1530;1540;00;1;1;0;0;2;2;00;3335;5937;5937;0;0;0
4;1540;0109;01;01;1;00;22;1540;1540;00;;;;;;;;940;1292;1292;0;0;0
4;1540;0109;01;02;1;00;22;1540;1541;00;;;;;;;;1235;2609;2609;0;0;0
4;1540;0109;01;03;1;00;22;1541;1540;00;;;;;;;;1919;2928;2928;0;0;0
4;1540;0109;01;04;1;00;22;1540;1540;00;;;;;;;;940;1292;1292;0;0;0
4;1540;0109;01;06;1;00;22;1540;1540;00;;;;;;;;940;1551;1551;0;0;0
4;1540;0109;02;01;1;00;21;1540;1540;00;2;3;1;1;2;2;00;940;1292;1292;0;0;0
4;1540;0109;02;02;1;00;21;1540;1541;00;2;2;1;0;3;2;00;1235;2609;2609;0;0;0
4;1540;0109;02;03;1;00;21;1541;1540;00;2;2;1;0;2;2;00;1919;2928;2928;0;0;0
4;1540;0109;02;04;1;00;21;1540;1540;00;2;2;1;0;2;2;00;940;1292;1292;0;0;0
4;1540;0109;02;05;1;00;21;1540;1490;00;2;1;0;0;2;2;00;1870;2335;2335;0;0;0
4;1540;0109;02;06;1;00;21;1490;1540;00;2;1;0;0;2;2;00;1870;2390;2390;0;0;0
4;1540;0109;02;07;1;00;21;1540;1540;00;2;3;1;1;2;2;00;940;1551;1551;0;0;0
4;1540;0109;02;08;1;00;21;1540;1480;00;2;1;0;0;2;2;00;4582;5988;5988;0;0;0
4;1540;0109;02;09;1;00;21;1480;1540;00;2;1;0;0;2;2;00;4582;5364;5364;0;0;0
4;1540;0036;01;01;1;00;21;1020;9627;00;1;1;0;0;2;2;00;77111;96272;19035;0;0;0
4;1540;0036;01;02;1;00;21;9627;9627;00;1;1;0;0;2;2;00;742;1335;0;0;0;0
4;1540;0036;01;03;1;00;21;9627;9627;00;1;1;0;0;2;2;00;742;1335;0;0;0;0
4;1540;0036;01;04;1;00;21;9627;1020;00;1;1;0;0;2;2;00;77111;96154;19106;0;0;0
4;1540;0043;01;01;1;00;21;1540;9595;01;1;1;0;0;3;2;00;25789;47057;19554;0;67;0
4;1540;0043;01;02;1;01;21;9595;1540;00;1;1;0;0;1;2;00;25789;47547;19444;67;0;0
4;1540;0043;01;03;1;00;21;1540;1540;01;1;1;0;0;2;2;01;452;864;864;0;67;0
4;1540;0043;01;04;1;01;21;1540;1540;00;1;1;0;0;1;2;00;452;942;942;67;0;0
4;1540;0043;01;05;1;00;21;1540;1541;00;1;2;1;0;3;2;00;1566;3019;3019;0;0;0
4;1540;0043;01;06;1;00;21;1541;1540;00;1;2;1;0;1;2;00;1566;2921;2921;0;0;0
4;1540;0043;01;07;1;00;21;1540;1540;01;1;2;1;0;2;2;01;2088;3077;3077;0;67;0
4;1540;0043;01;08;1;01;21;1540;1540;00;1;4;1;2;1;2;00;2088;3488;3488;67;0;0
4;1540;0043;02;01;1;01;21;1540;1540;01;2;3;0;2;2;2;00;2088;3077;3077;67;67;0
4;1540;0043;02;02;1;01;21;1540;3020;01;2;1;0;0;3;2;00;5377;9659;983;67;67;0
4;1540;0043;02;03;1;01;21;3020;1530;01;2;1;0;0;2;2;00;2951;4150;2810;67;67;0
4;1540;0043;02;04;1;01;21;1530;1540;01;2;1;0;0;2;2;00;3027;4715;4715;67;67;0
4;1540;0043;02;05;1;01;21;1540;1540;01;2;1;0;0;2;2;00;452;864;864;67;67;0
4;1540;0043;02;06;1;01;21;1540;1540;01;2;1;0;0;2;2;00;452;942;942;67;67;0
4;1540;0043;02;07;1;00;22;1540;1541;00;;;;;;;;1566;3019;3019;0;0;0
4;1540;0043;02;08;1;00;22;1541;1540;00;;;;;;;;1566;2921;2921;0;0;0
4;1540;0043;02;09;1;00;22;1540;1540;01;;;;;;;;2088;3077;3077;0;67;0
4;1540;0043;02;10;1;01;22;1540;1540;00;;;;;;;;2088;3488;3488;67;0;0
4;1540;0043;03;01;1;01;22;1540;1540;01;;;;;;;;2088;3077;3077;67;67;0
4;1540;0043;03;02;1;01;22;1540;1541;00;;;;;;;;2326;3977;3977;67;0;0
4;1540;0043;03;03;1;00;22;1541;1540;01;;;;;;;;2326;3439;3439;0;67;0
4;1540;0043;03;04;1;01;22;1540;1540;00;;;;;;;;2088;3488;3488;67;0;0
4;1540;0043;04;01;1;01;22;1540;1540;01;;;;;;;;2088;3077;3077;67;67;0
4;1540;0043;04;02;1;01;22;1540;1541;00;;;;;;;;2326;3977;3977;67;0;0
4;1540;0043;04;03;1;00;22;1541;1540;01;;;;;;;;2326;3439;3439;0;67;0
4;1540;0043;04;04;1;01;22;1540;1540;00;;;;;;;;2088;3488;3488;67;0;0
4;1540;0047;01;01;1;00;21;1540;1240;00;1;1;0;0;3;2;00;7802;12855;12855;0;0;0
4;1540;0047;01;02;1;00;21;1240;1540;00;1;1;0;0;1;2;00;7802;12297;12297;0;0;0
4;1540;0047;01;03;1;00;21;1540;1541;00;1;1;0;0;3;2;00;1566;3019;3019;0;0;0
4;1540;0047;01;04;1;00;21;1541;1540;00;1;1;0;0;2;2;00;2195;4366;4366;0;0;0
4;1540;0047;01;05;1;00;21;1540;1540;00;1;1;0;0;1;2;00;856;1690;1690;0;0;0
4;1540;0073;01;01;1;00;21;1540;1470;00;1;1;0;0;2;2;00;4429;6760;6760;0;0;0
4;1540;0073;01;02;1;00;21;1470;1540;00;1;1;0;0;2;2;00;4429;5798;5798;0;0;0
4;1540;0073;02;01;1;00;21;1540;1260;00;2;1;0;0;2;2;00;7233;16034;5692;0;0;0
4;1540;0073;02;02;1;00;21;1260;1260;00;2;1;0;0;2;2;00;1954;2879;2879;0;0;0
4;1540;0073;02;03;1;00;21;1260;1260;02;2;1;0;0;2;2;00;1954;2901;2901;0;133;0
4;1540;0073;02;04;1;02;21;1260;1260;00;2;1;0;0;2;2;00;1954;2879;2879;133;0;0
4;1540;0073;02;05;1;00;21;1260;1260;00;2;1;0;0;2;2;00;671;1208;1208;0;0;0
4;1540;0073;02;06;1;00;21;1260;1260;02;2;1;0;0;2;2;00;1954;2901;2901;0;133;0
4;1540;0073;02;07;1;02;21;1260;1260;00;2;1;0;0;2;2;00;819;1475;1475;133;0;0
4;1540;0073;02;08;1;00;21;1260;1540;00;2;1;0;0;2;2;00;7233;9811;9811;0;0;0
4;1540;0019;01;01;1;00;21;1540;1240;00;1;1;0;0;1;2;00;9409;13057;13057;0;0;0
4;1540;0019;01;02;1;00;21;1240;1541;00;1;1;0;0;3;2;00;8963;10863;10863;0;0;0
4;1540;0019;01;03;1;00;21;1541;1540;00;1;1;0;0;2;2;00;1633;2600;2600;0;0;0
4;1540;0019;01;04;1;00;21;1540;1540;00;1;2;0;1;0;;00;580;757;757;0;0;0
4;1540;0019;01;05;1;00;21;1540;1540;00;1;1;0;0;3;2;00;580;844;844;0;0;0
4;1540;0019;02;03;1;00;22;1540;1540;00;;;;;;;;580;757;757;0;0;0
4;1540;0033;01;01;1;00;21;1540;1470;00;1;1;0;0;3;2;00;5931;8015;8015;0;0;0
4;1540;0033;01;02;1;00;21;1470;1540;00;1;1;0;0;2;2;00;3594;4190;4190;0;0;0
4;1540;0033;01;03;1;00;21;1540;1540;00;1;1;0;0;3;2;00;845;2424;2424;0;0;0
4;1540;0033;01;04;1;00;21;1540;1540;00;1;2;0;1;2;2;00;1710;4406;4406;0;0;0
4;1540;0033;01;05;1;00;21;1540;1540;00;1;2;0;1;2;2;00;1346;1702;1702;0;0;0
4;1540;0033;02;01;1;00;22;1540;1540;00;;;;;;;;1710;3256;3256;0;0;0
4;1540;0033;02;02;1;00;22;1540;1540;00;;;;;;;;1710;4406;4406;0;0;0
4;1540;0033;02;03;1;00;22;1540;1540;00;;;;;;;;1346;1702;1702;0;0;0
4;1540;0103;01;01;1;00;21;1540;1540;00;2;3;0;2;0;;00;580;757;757;0;0;0
4;1540;0103;01;02;1;00;21;1540;1540;00;2;1;0;0;1;2;00;580;844;844;0;0;0
4;1540;0103;01;03;1;00;21;1540;9620;01;2;2;1;0;3;2;01;41479;53211;27161;0;67;0
4;1540;0103;01;04;1;01;21;9620;1540;00;2;1;0;0;1;2;00;41479;55045;25994;67;0;0
4;1540;0103;01;05;1;00;21;1540;1490;01;2;2;0;1;2;2;01;3293;4866;4866;0;67;0
4;1540;0103;01;06;1;01;21;1490;1540;00;2;2;0;1;1;2;00;3293;4454;4454;67;0;0
4;1540;0103;02;01;1;00;21;1540;4020;01;1;1;0;0;2;2;01;15815;23603;4761;0;67;0
4;1540;0103;02;02;1;01;21;4020;4020;00;1;1;0;0;0;;00;1046;1883;0;67;0;0
4;1540;0103;02;03;1;00;21;4020;1540;00;1;1;0;0;1;2;00;15815;24126;5285;0;0;0
4;1540;0103;02;04;1;00;21;1540;9620;01;1;1;0;0;3;2;01;41479;53211;27161;0;67;0
4;1540;0103;02;05;1;01;21;9620;1540;00;1;2;1;0;1;2;00;41479;55045;25994;67;0;0
4;1540;0103;03;01;1;00;22;1540;9620;01;;;;;;;;41479;53211;27161;0;67;0
4;1540;0103;03;02;1;01;42;9620;9800;01;;;;;;;;68956;103434;0;67;67;0
4;1540;0103;03;03;1;01;42;9800;9620;01;;;;;;;;68956;103434;0;67;67;0
4;1540;0103;03;04;1;01;22;9620;1540;00;;;;;;;;41479;55045;25994;67;0;0
4;1540;0103;04;01;1;00;22;1540;1540;01;;;;;;;;580;757;757;0;67;0
4;1540;0103;04;01;2;01;31;1540;1530;10;;;;;;;;2988;4482;4482;67;667;0
4;1540;0103;04;02;1;10;31;1530;1540;05;;;;;;;;2988;4482;4482;667;333;0
4;1540;0103;05;01;1;00;22;1540;1540;01;;;;;;;;580;757;757;0;67;0
4;1540;0103;05;01;2;01;31;1540;1520;10;;;;;;;;4420;6630;6630;67;667;0
4;1540;0103;05;02;1;10;31;1520;1540;05;;;;;;;;4420;6630;6630;667;333;0
4;1540;0103;05;03;1;00;22;1540;1490;01;;;;;;;;3293;4866;4866;0;67;0
4;1540;0103;05;04;1;01;22;1490;1540;00;;;;;;;;3293;4454;4454;67;0;0
4;1540;0110;01;01;1;01;22;1540;1520;01;;;;;;;;4328;5468;5468;67;67;0
4;1540;0110;01;02;1;01;22;1520;1540;01;;;;;;;;4328;6067;6067;67;67;0
4;1541;0104;01;01;1;00;21;1541;1540;01;1;1;0;0;3;2;01;1166;1946;1946;0;67;0
4;1541;0104;01;02;1;01;21;1540;1541;00;1;1;0;0;3;2;00;1166;2289;2289;67;0;0
4;1541;0104;01;03;1;00;21;1541;1070;01;1;1;0;0;2;2;01;10408;15117;15117;0;67;0
4;1541;0104;01;04;1;01;21;1070;1070;01;1;1;0;0;2;2;01;553;1046;1046;67;67;0
4;1541;0104;01;05;1;01;21;1070;9592;01;1;1;0;0;2;2;01;16528;24027;17677;67;67;0
4;1541;0104;01;06;1;01;21;9592;1541;00;1;1;0;0;1;2;00;16678;21361;14248;67;0;0
4;1541;0104;02;01;1;01;21;1541;1500;03;2;1;0;0;2;2;01;3896;5242;5242;67;200;0
4;1541;0104;02;01;2;03;33;1515;1015;00;;;;;;;;8951;13426;13426;200;0;0
4;1541;0104;02;01;3;00;33;1015;1025;02;;;;;;;;910;1366;1366;0;133;0
4;1541;0104;02;02;1;02;33;1025;1015;00;;;;;;;;910;1366;1366;133;0;0
4;1541;0104;02;02;2;00;33;1015;1515;03;;;;;;;;8951;13426;13426;0;200;0
4;1541;0104;02;02;3;03;21;1500;1541;00;2;1;0;0;3;2;00;3506;5207;5207;200;0;0
4;1541;0104;02;03;1;00;21;1541;1541;01;2;1;0;0;2;2;00;391;822;822;0;67;0
4;1548;0035;01;01;1;01;21;1548;1540;02;2;5;0;4;2;2;01;988;1337;1337;67;133;0
4;1548;0035;01;02;1;02;21;1540;1548;01;2;1;0;0;1;2;00;988;1415;1415;133;67;0
4;1548;0035;01;03;1;01;21;1548;1470;05;1;1;0;0;3;3;01;4717;7185;7185;67;333;0
4;1548;0035;01;04;1;05;21;1470;1548;01;1;1;0;0;1;2;00;4717;6612;6612;333;67;0
4;1548;0035;01;05;1;01;21;1548;1540;00;2;1;0;0;0;;00;988;1337;1337;67;0;0
4;1548;0035;01;06;1;00;21;1540;1548;01;2;5;0;4;1;2;00;988;1415;1415;0;67;0
4;1548;0101;01;01;1;00;21;1548;1540;01;1;1;0;0;2;2;01;1612;2666;2666;0;67;0
4;1548;0101;01;02;1;01;21;1540;1548;00;1;1;0;0;1;2;00;1612;3077;3077;67;0;0
4;1548;0101;01;03;1;00;21;1548;1541;00;1;1;0;0;3;2;00;1317;2547;2547;0;0;0
4;1548;0101;01;04;1;00;21;1541;1548;00;1;1;0;0;1;2;00;1317;2449;2449;0;0;0
4;1548;0101;04;01;1;00;21;1548;1540;01;2;1;0;0;3;2;01;988;1337;1337;0;67;0
4;1548;0101;04;02;1;01;21;1540;1548;00;2;2;0;1;1;2;00;988;1415;1415;67;0;0
4;1548;0101;04;03;1;00;21;1548;1540;01;2;2;0;1;3;2;01;988;1337;1337;0;67;0
4;1548;0101;04;04;1;01;21;1540;1548;00;2;1;0;0;1;2;00;988;1415;1415;67;0;0
4;1548;0101;04;07;1;00;21;1548;1251;00;2;1;0;0;3;2;00;9868;14663;14663;0;0;0
4;1548;0101;04;08;1;00;21;1251;1548;00;2;1;0;0;1;2;00;9868;14280;14280;0;0;0
4;1550;0009;01;01;1;00;21;1550;1550;00;1;4;0;3;2;2;00;1616;3411;3411;0;0;0
4;1550;0009;01;02;1;00;21;1550;1352;00;1;1;0;0;1;2;00;23079;35023;33116;0;0;0
4;1550;0009;01;03;1;00;21;1352;9590;00;1;1;0;0;3;2;00;11210;14546;2988;0;0;0
4;1550;0009;01;04;1;00;21;9590;1352;00;1;1;0;0;1;2;00;11210;14496;3123;0;0;0
4;1550;0009;01;05;1;00;21;1352;1010;05;1;1;0;0;2;1;02;14609;27893;26468;0;333;0
4;1550;0009;01;06;1;05;21;1010;1550;00;1;1;0;0;1;2;00;8770;12646;12646;333;0;0
4;1550;0009;02;01;1;00;21;1550;1072;00;2;1;0;0;1;2;00;6880;10239;10239;0;0;0
4;1550;0009;02;02;1;00;21;1072;1502;00;2;1;0;0;3;2;00;7320;10536;10536;0;0;0
4;1550;0009;02;03;1;00;21;1502;1550;00;2;1;0;0;1;2;00;1766;2354;2354;0;0;0
4;1550;0009;02;04;1;00;21;1550;1550;00;2;1;0;0;2;1;00;1616;3411;3411;0;0;0
4;1550;0009;02;05;1;00;21;1550;1550;00;2;4;0;3;1;2;00;1616;2967;2967;0;0;0
4;1550;0009;02;06;1;00;21;1550;1072;00;2;1;0;0;1;2;00;6880;10216;10216;0;0;0
4;1550;0009;02;07;1;00;21;1072;1550;00;2;1;0;0;1;2;00;6880;11151;11151;0;0;0
4;1550;0009;03;01;1;00;22;1550;1550;00;;;;;;;;1616;3411;3411;0;0;0
4;1550;0009;03;02;1;00;22;1550;1550;00;;;;;;;;1616;2967;2967;0;0;0
4;1550;0009;03;03;1;00;22;1550;1550;00;;;;;;;;1616;3411;3411;0;0;0
4;1550;0009;03;04;1;00;22;1550;1550;00;;;;;;;;1616;2967;2967;0;0;0
4;1550;0009;03;05;1;00;22;1550;1550;00;;;;;;;;1616;3411;3411;0;0;0
4;1550;0009;03;06;1;00;22;1550;1550;00;;;;;;;;1616;2967;2967;0;0;0
4;1550;0009;04;01;1;00;22;1550;1550;00;;;;;;;;1616;3411;3411;0;0;0
4;1550;0009;04;02;1;00;22;1550;1550;00;;;;;;;;1616;2967;2967;0;0;0
4;1550;0009;04;03;1;00;22;1550;1550;00;;;;;;;;1616;3411;3411;0;0;0
4;1550;0009;04;04;1;00;22;1550;1550;00;;;;;;;;778;1441;1441;0;0;0
4;1550;0009;04;05;1;00;22;1550;1550;00;;;;;;;;778;1086;1086;0;0;0
4;1550;0009;04;06;1;00;22;1550;1550;00;;;;;;;;1616;2967;2967;0;0;0
4;1550;0030;01;01;1;00;21;1550;1203;02;1;3;0;2;3;2;03;5324;10428;10428;0;133;0
4;1550;0030;01;02;1;02;21;1203;1490;01;1;1;0;0;2;2;01;6256;12567;12567;133;67;0
4;1550;0030;01;03;1;01;21;1490;1570;01;1;1;0;0;2;2;01;5347;11898;11898;67;67;0
4;1550;0030;01;04;1;01;21;1570;1570;01;1;1;0;0;2;2;01;105;188;188;67;67;0
4;1550;0030;01;05;1;01;21;1570;1570;01;1;1;0;0;2;2;01;105;188;188;67;67;0
4;1550;0030;01;06;1;01;21;1570;1550;00;1;1;0;0;1;2;00;4090;7726;7726;67;0;0
4;1550;0030;01;07;1;00;21;1550;1010;01;1;4;0;3;2;2;02;8953;17984;17984;0;67;0
4;1550;0030;01;08;1;01;21;1010;1550;00;1;1;0;0;2;2;00;8953;12650;12650;67;0;0
4;1550;0030;01;09;1;00;21;1550;1550;01;1;2;1;0;2;2;01;897;2046;2046;0;67;0
4;1550;0030;01;10;1;01;21;1550;1550;00;1;2;1;0;1;2;00;897;1617;1617;67;0;0
4;1550;0030;02;01;1;00;21;1550;1560;01;2;2;0;1;2;2;00;2054;4495;4495;0;67;0
4;1550;0030;02;02;1;01;21;1560;1560;00;2;3;1;1;0;;00;1124;1977;1977;67;0;0
4;1550;0030;02;03;1;00;21;1560;1550;00;2;2;0;1;1;2;00;2121;3191;3191;0;0;0
4;1550;0030;02;04;1;00;22;1550;1550;01;;;;;;;;897;2046;2046;0;67;0
4;1550;0030;02;05;1;01;22;1550;1550;00;;;;;;;;897;1617;1617;67;0;0
4;1550;0030;03;01;1;00;22;1550;1203;02;;;;;;;;5324;10428;10428;0;133;0
4;1550;0030;03;02;1;02;22;1203;1550;00;;;;;;;;5324;11104;11104;133;0;0
4;1550;0030;03;03;1;00;22;1550;1010;01;;;;;;;;8953;17984;17984;0;67;0
4;1550;0030;04;01;1;00;22;1550;1560;01;;;;;;;;2054;4495;4495;0;67;0
4;1550;0030;04;02;1;01;22;1560;1560;00;;;;;;;;1124;1977;1977;67;0;0
4;1550;0030;04;03;1;00;22;1560;1550;00;;;;;;;;2121;3191;3191;0;0;0
4;1550;0030;04;04;1;00;22;1550;1010;01;;;;;;;;8953;17984;17984;0;67;0
4;1550;0036;01;02;1;01;21;1550;1240;00;1;1;0;0;3;2;00;5828;9689;9689;67;0;0
4;1550;0036;01;03;1;00;21;1240;1550;00;1;1;0;0;2;2;00;5828;8024;8024;0;0;0
4;1550;0036;02;01;1;00;21;1550;1253;00;2;1;0;0;3;2;00;6627;11102;11102;0;0;0
4;1550;0036;02;02;1;00;21;1253;1251;00;2;1;0;0;3;2;00;1352;3086;3086;0;0;0
4;1550;0036;02;03;1;00;21;1251;1253;00;2;1;0;0;3;2;00;1352;4051;4051;0;0;0
4;1550;0036;02;04;1;00;21;1253;1550;00;2;1;0;0;2;2;00;6627;11709;11709;0;0;0
4;1550;0036;02;07;1;00;21;1550;1550;01;2;2;0;1;2;2;00;897;2046;2046;0;67;0
4;1550;0036;02;08;1;01;21;1550;1550;00;2;2;0;1;2;2;00;2905;4857;4857;67;0;0
4;1550;0036;02;09;1;00;21;1550;1550;00;2;2;0;1;2;2;00;3776;9387;9387;0;0;0
4;1550;0062;01;01;1;00;21;1550;1230;01;1;1;0;0;3;2;00;1907;4245;4245;0;67;0
4;1550;0062;01;02;1;01;21;1230;1550;01;1;1;0;0;3;2;00;2415;3630;3630;67;67;0
4;1550;0062;01;03;1;01;21;1550;1550;01;1;1;0;0;2;2;00;248;446;446;67;67;0
4;1550;0062;01;05;1;01;21;1550;1550;00;1;1;0;0;1;2;00;897;1617;1617;67;0;0
4;1550;0062;01;06;1;00;21;1550;1550;01;1;1;0;0;3;2;01;911;1391;1391;0;67;0
4;1550;0062;01;07;1;01;21;1550;1550;00;1;1;0;0;1;2;00;911;1384;1384;67;0;0
4;1550;0062;02;01;1;01;82;1230;1550;01;;;;;;;;1907;3845;3845;67;67;0
