OP1;OP2;ECH;PER;O1;O2;O3;O4;O5;O6;O7;O8;O9;O10;O11;O12;O13;O14;O15;O16;O17;O18;O50;O51;O52;O53;O34;O35;O36;O40A;O40B;O40C;O41A;O41B;O41C;O42A;O42B;O42C;COEO;OR1;OR2A;OR2B;OR3;OR4;OR5A;OR5B;OR5C;OR5D;O43A;O43B;O43C;OFIN
5;1020;0028;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;2;1;1;3;1;3;2;2;1;1;3;21;03;05;31;34;37;25;16;;88.65477;3;1;2;3;2;0;0;0;0;12;04;07;0
5;1020;0052;01;1;1;1;1;1;1;1;3;2;2;1;1;3;1;2;1;1;4;2;1;2;2;1;1;2;01;07;18;03;02;27;03;38;04;88.65477;2;1;2;2;2;0;0;0;0;02;17;15;0
5;1020;0055;01;2;1;1;1;1;1;1;6;2;1;1;1;1;1;1;2;1;4;2;1;2;2;1;1;2;24;28;22;22;03;;03;;;88.65477;1;2;0;2;2;0;0;0;0;03;;;0
5;1020;0518;01;1;1;1;1;1;1;1;6;3;1;2;2;2;1;1;1;1;8;1;1;2;2;1;1;2;32;31;03;03;02;;01;03;04;88.65477;2;1;2;3;1;3;1;2;1;04;17;;0
5;1020;0024;01;1;1;1;1;1;1;1;6;2;2;1;1;2;1;1;1;1;3;2;1;2;2;1;1;1;03;24;22;02;10;35;14;04;11;205.9989;1;1;0;2;1;3;1;2;2;14;04;11;0
5;1020;0033;01;1;1;2;1;1;1;1;5;1;1;1;1;2;1;1;1;1;8;1;1;2;3;3;1;2;01;06;24;28;26;02;06;15;09;88.65477;1;1;2;4;;2;1;2;1;03;21;18;0
5;1020;0084;01;1;1;1;1;1;1;1;4;1;2;1;2;2;1;1;1;2;6;2;1;2;2;1;1;1;24;11;25;25;01;03;04;25;23;222.2961;2;1;2;2;2;0;0;0;0;29;04;;0
5;1020;0108;01;1;1;1;1;1;1;1;5;3;1;2;2;2;1;1;1;1;2;1;1;2;2;1;1;2;23;36;28;01;02;38;10;02;21;88.65477;1;1;0;4;;2;1;2;1;13;17;02;0
5;1020;0119;01;2;1;2;2;1;2;1;5;1;2;2;1;2;2;1;1;1;4;3;1;2;1;1;1;2;36;22;25;22;28;06;01;02;36;88.65477;2;1;0;4;;0;0;0;0;21;11;04;0
5;1020;0029;01;1;1;1;1;1;1;1;2;2;2;1;1;2;1;2;1;1;3;1;1;2;2;1;1;2;24;03;01;22;03;37;17;11;29;82.15523;2;1;0;4;;0;0;0;0;21;17;02;0
5;1020;0031;01;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;01;10;;10;;;17;04;;61.10259;1;1;0;4;;2;2;2;2;11;17;;0
5;1020;0054;01;3;1;1;1;3;3;3;4;3;2;3;1;2;3;3;2;1;4;1;1;2;2;1;1;3;13;24;;04;34;38;07;17;;61.10259;2;2;0;4;;3;1;2;2;17;15;;0
5;1020;0060;01;1;1;2;1;1;1;1;6;1;1;2;2;2;1;1;1;1;9;3;2;2;2;2;3;2;03;18;34;04;21;34;11;04;25;119.3003;1;3;;4;;3;1;2;2;04;17;11;0
5;1020;0062;02;1;1;1;2;1;2;1;2;1;2;1;3;3;1;1;1;1;1;2;1;2;2;1;1;2;13;;;03;;;25;;;277.9085;;1;0;4;;1;1;3;1;17;;;0
5;1020;0067;01;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;2;2;2;2;2;07;;;25;;;15;;;205.9989;3;1;0;4;;3;1;2;1;;;;0
5;1020;0069;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;24;03;23;28;27;03;03;25;04;168.0999;1;2;0;4;;0;0;0;0;25;03;04;0
5;1020;0070;01;1;1;1;1;2;1;1;6;1;2;1;1;2;1;2;2;1;3;2;1;2;2;1;1;2;24;31;22;02;27;34;04;03;16;88.65477;1;1;2;4;;0;0;0;0;03;07;02;0
5;1020;0074;01;1;2;1;1;1;1;1;4;3;2;1;1;3;1;1;1;1;8;1;1;2;2;2;3;2;03;01;24;04;03;;04;17;;88.65477;1;1;0;2;2;3;1;2;2;17;04;;0
5;1020;0083;01;1;1;1;1;1;1;1;2;1;2;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;22;24;03;37;33;07;33;17;38;82.15523;;1;2;2;3;0;0;0;0;21;17;;0
5;1020;0102;01;1;1;3;1;1;1;1;6;1;1;3;3;3;3;1;1;1;9;1;1;2;2;3;1;3;34;01;11;31;35;10;11;07;38;82.15523;2;3;;4;;0;0;0;0;11;07;;0
5;1020;0107;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;3;2;1;2;2;1;1;3;24;22;36;04;36;22;04;17;;88.65477;2;1;0;2;2;0;0;0;0;04;17;;0
5;1020;0125;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;4;2;1;2;2;1;1;1;32;36;03;03;37;02;18;25;;88.65477;1;1;2;2;2;0;0;0;0;11;17;02;0
5;1020;0139;01;1;1;2;1;1;1;1;1;1;1;2;2;2;1;1;1;1;8;1;1;2;2;1;1;2;24;01;03;03;27;25;17;21;29;88.65477;3;1;0;4;;0;0;0;0;17;27;11;0
5;1020;0003;02;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;2;1;1;2;2;1;1;1;22;;;22;10;;04;25;;222.2961;1;1;0;4;;2;2;2;2;11;;;0
5;1020;0009;01;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;1;1;01;03;24;22;03;18;04;10;;226.0180;2;1;2;3;3;2;1;2;1;07;17;11;0
5;1020;0016;02;1;1;1;1;1;1;1;5;1;1;1;1;2;2;1;1;1;7;2;1;2;1;1;1;2;16;24;22;03;26;34;17;25;33;168.0999;1;2;1;1;3;2;1;2;2;17;21;27;0
5;1020;0042;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;2;1;1;2;2;1;1;1;03;10;;13;;;17;;;88.65477;1;1;0;3;1;2;2;2;1;11;;;0
5;1020;0046;01;2;1;1;1;1;1;2;2;1;2;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;24;36;25;21;31;34;15;01;03;88.65477;1;2;0;2;2;2;1;2;2;17;29;11;0
5;1020;0117;02;1;1;1;1;2;1;2;1;1;2;1;2;2;1;2;1;2;8;1;2;2;1;1;2;2;06;22;21;26;22;25;26;25;01;222.2961;1;1;0;4;;0;0;0;0;03;10;29;0
5;1020;0134;01;1;2;1;1;1;1;1;1;2;2;1;1;2;1;1;1;1;6;2;1;2;2;1;1;2;22;03;01;03;18;37;29;04;25;88.65477;1;1;2;2;2;2;1;2;1;11;02;17;0
5;1020;0148;01;1;1;1;1;1;1;1;4;1;1;1;1;2;1;1;1;1;3;2;1;2;2;1;1;1;26;03;01;02;04;34;02;04;11;88.65477;1;1;2;4;;0;0;0;0;17;16;04;0
5;1020;0155;01;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;1;7;2;1;2;2;1;2;2;03;01;22;21;02;26;03;11;18;88.65477;2;1;2;4;;0;0;0;0;11;09;21;0
5;1020;0521;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;8;1;1;1;1;1;1;1;11;24;07;04;31;03;11;04;03;88.65477;2;1;0;2;2;2;1;2;1;04;17;11;0
5;1020;0650;01;1;2;2;1;1;1;1;1;1;2;2;2;2;1;1;1;2;1;1;1;2;2;1;2;1;03;22;36;03;38;34;01;18;25;88.65477;2;1;0;4;;0;0;0;0;31;29;17;0
5;1020;0007;01;1;1;1;1;1;1;1;6;2;2;1;1;3;1;1;2;1;3;2;1;2;2;1;1;2;03;22;24;13;22;34;07;04;27;88.65477;1;2;0;4;;0;0;0;0;09;16;17;0
5;1020;0025;01;2;1;1;1;1;1;1;6;2;2;2;1;2;1;1;2;1;6;2;1;2;2;1;1;2;03;24;22;10;02;04;11;01;04;88.65477;2;1;2;4;;0;0;0;0;11;12;07;0
5;1020;0043;01;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;18;;;10;;;04;;;88.65477;1;1;0;1;1;2;2;2;2;11;;;0
5;1020;0053;01;1;1;3;3;1;1;1;7;1;1;1;1;2;1;3;3;3;1;1;1;2;2;1;1;1;10;;;01;;;17;;;88.65477;1;3;;4;;2;2;1;2;16;;;0
5;1020;0065;01;1;2;2;1;1;1;1;4;2;1;1;1;1;1;1;1;1;2;1;1;2;2;2;1;2;13;07;01;03;18;;04;07;;88.65477;3;1;0;4;;0;0;0;0;01;03;;0
5;1020;0078;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;7;1;2;2;1;2;2;3;10;24;;35;25;10;25;;;61.10259;;3;;3;2;2;1;2;2;11;07;02;0
5;1020;0100;01;1;1;1;2;1;1;1;2;1;1;1;2;2;2;1;2;1;7;1;1;2;2;1;1;1;03;01;14;25;22;35;17;02;03;110.8337;;2;1;2;2;0;0;0;0;17;02;04;0
5;1020;0112;01;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;2;2;1;2;2;2;2;2;33;21;22;25;35;;17;02;;82.15523;3;3;;4;;0;0;0;0;17;01;;0
5;1020;0114;02;2;1;1;1;1;1;1;7;1;1;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;06;24;01;22;04;03;17;04;25;222.2961;1;2;1;2;2;2;1;2;3;17;04;05;0
5;1020;0140;01;1;1;1;1;1;1;1;6;1;2;2;2;2;1;1;1;1;8;2;3;1;1;1;1;1;21;22;;01;18;27;01;04;17;88.65477;1;1;0;2;2;0;0;0;0;17;21;03;0
5;1020;0144;01;1;1;1;1;1;1;1;6;1;1;2;1;1;1;1;1;1;6;1;1;2;1;1;2;2;03;06;22;03;22;28;04;29;36;88.65477;1;1;0;2;2;0;0;0;0;03;18;21;0
5;1020;0161;01;1;1;1;1;1;1;1;4;1;2;2;1;1;1;1;1;1;4;1;1;2;2;1;1;3;24;03;36;03;22;31;03;02;01;82.15523;;2;1;4;;3;1;2;2;09;11;17;0
5;1020;0006;01;1;1;1;1;1;1;1;3;2;2;1;2;2;1;1;3;1;6;2;1;2;2;1;1;1;24;37;03;37;01;02;04;17;25;82.15523;2;3;;4;;0;0;0;0;17;11;;0
5;1020;0010;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;3;2;1;2;2;1;1;2;14;10;25;28;03;02;25;03;02;82.15523;1;1;2;2;3;2;1;2;2;17;02;15;0
5;1020;0012;01;2;1;1;1;1;1;1;7;2;2;1;3;3;1;3;1;1;6;1;1;2;2;1;2;1;07;01;03;03;02;;10;18;02;88.65477;3;2;0;4;;0;0;0;0;17;16;27;0
5;1020;0017;02;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;9;2;1;2;1;1;1;1;24;28;03;03;33;38;01;03;33;205.9989;3;2;0;4;;2;1;2;2;01;03;17;0
5;1020;0022;01;1;1;1;1;1;1;1;6;1;2;1;2;2;1;1;1;1;3;1;2;2;2;1;1;2;24;31;36;11;25;03;29;08;;110.8337;;2;0;4;;3;1;2;1;13;17;14;0
5;1020;0023;01;1;1;3;2;2;3;2;1;1;2;1;1;1;1;1;1;1;3;2;1;2;1;1;1;1;24;28;25;04;34;35;04;17;11;88.65477;2;1;2;4;;0;0;0;0;04;17;11;0
5;1020;0030;01;1;1;1;1;1;1;1;5;1;1;1;1;3;1;1;1;1;3;2;1;2;2;1;1;1;03;24;28;03;13;;08;15;04;110.8337;2;3;;4;;0;1;2;1;17;04;14;0
5;1020;0032;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;3;1;1;2;2;1;1;1;10;;;01;;;04;;;88.65477;1;1;0;4;;2;2;2;2;17;;;0
5;1020;0045;01;1;1;1;1;1;1;1;5;1;1;1;1;2;2;1;1;1;9;1;1;1;2;1;1;1;24;28;25;31;21;24;11;04;25;59.65016;1;1;2;2;1;1;1;2;0;21;09;;0
5;1020;0056;01;1;1;2;1;1;1;1;6;1;1;2;1;1;1;1;1;1;8;1;2;2;2;1;2;1;03;01;34;03;18;34;25;23;01;82.15523;3;3;;4;;2;1;2;1;11;17;;0
5;1020;0064;01;1;1;2;1;1;1;1;5;2;2;2;1;2;2;2;1;2;4;1;1;2;2;1;1;2;03;16;22;21;03;02;01;02;04;88.65477;1;1;2;4;;0;0;0;0;21;02;29;0
5;1020;0090;01;1;1;1;1;1;1;1;6;1;2;2;1;3;2;1;1;2;4;2;1;2;2;1;2;2;10;13;24;03;04;13;04;15;11;205.9989;1;1;0;2;3;0;0;0;0;11;04;02;0
5;1020;0133;02;1;1;2;2;1;1;1;6;1;2;1;1;2;1;1;1;1;8;2;1;2;2;1;1;1;03;22;27;03;27;21;04;02;27;205.9989;1;1;2;3;1;0;0;0;0;02;04;03;0
5;1020;0136;01;1;1;1;2;1;1;1;2;2;1;1;1;2;2;1;2;2;7;2;1;2;1;1;1;2;01;24;22;03;38;02;03;02;25;82.15523;2;2;0;4;;2;1;2;0;17;10;;0
5;1020;0047;01;1;1;2;1;1;1;1;7;1;1;1;1;1;1;1;1;1;8;1;1;1;1;1;1;1;35;;;;;;07;;;110.8337;2;3;;4;;1;1;1;1;07;;;0
5;1020;0061;02;1;1;1;1;1;1;1;6;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;1;13;22;03;03;37;02;04;02;07;205.9989;1;3;;4;;3;1;2;0;17;11;21;0
5;1020;0077;02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;1;1;2;2;1;2;1;13;;;13;18;;03;17;;153.2108;2;3;;4;;1;1;1;1;13;17;;0
5;1020;0087;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;1;6;2;1;2;2;1;1;2;03;07;01;04;37;;04;03;01;88.65477;2;1;0;4;;0;0;0;0;17;01;;0
5;1020;0089;01;1;1;1;2;1;2;1;1;1;1;1;1;2;2;2;2;1;2;2;1;2;1;1;1;1;34;01;03;11;18;;25;26;38;142.2785;;2;0;4;;3;1;2;0;26;;;0
5;1020;0091;01;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;7;1;1;2;1;2;2;2;24;07;15;31;35;22;11;25;17;277.9085;2;1;2;4;;3;1;2;1;02;17;11;0
5;1020;0113;01;1;1;1;1;1;1;1;4;1;2;1;1;1;1;1;1;1;6;1;1;2;1;1;1;1;10;01;;37;01;25;17;;;110.5580;;3;;4;;1;1;3;1;13;;;0
5;1020;0128;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;3;03;01;31;31;02;38;03;21;38;62.43557;1;1;2;3;2;0;0;0;0;21;11;15;0
5;1020;0005;01;1;1;1;1;1;1;1;6;3;2;2;2;3;1;1;1;1;8;1;1;3;2;3;1;1;12;27;11;02;01;32;07;17;;205.9989;1;1;2;4;;3;1;2;1;31;29;13;0
5;1020;0038;01;1;1;1;1;1;3;1;2;2;1;1;2;2;1;1;2;1;7;2;1;2;1;1;1;2;24;28;30;13;22;18;25;04;29;88.65477;3;2;0;4;;0;0;0;0;02;21;17;0
5;1020;0057;01;1;1;1;1;1;1;1;3;1;1;1;1;2;1;1;1;1;9;2;2;1;1;1;2;1;06;01;11;28;25;03;25;04;17;168.0999;1;1;0;4;;3;0;3;0;17;04;;0
5;1020;0072;01;3;1;1;1;1;2;1;3;2;2;1;1;2;1;1;2;2;3;2;1;2;2;1;1;2;22;24;03;03;34;;03;02;16;88.65477;1;1;0;1;1;2;2;3;1;17;;;0
5;1020;0088;01;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;2;2;1;1;1;01;06;05;01;03;09;03;26;04;110.8337;;3;;3;2;2;1;2;2;11;04;17;0
5;1020;0093;01;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;8;2;2;2;1;1;2;2;07;25;;05;35;22;04;25;;88.65477;1;3;;4;;0;0;0;0;04;11;;0
5;1020;0121;01;1;1;1;1;1;2;1;5;1;2;2;2;2;2;1;1;1;8;1;2;1;1;2;1;2;13;24;36;34;03;35;04;03;16;88.65477;1;1;0;3;1;0;0;0;0;29;17;21;0
5;1020;0126;01;1;1;2;1;1;1;1;7;2;2;2;2;2;1;1;3;1;7;2;1;2;2;1;1;1;27;22;24;03;01;02;03;02;04;205.9989;2;2;1;4;;2;1;2;1;17;02;;0
5;1020;0154;01;1;1;1;1;1;1;1;4;1;1;1;1;1;1;1;1;1;7;1;1;2;2;1;1;1;01;05;06;03;01;18;03;02;11;88.65477;2;1;2;1;3;0;0;0;0;09;17;11;0
5;1020;0001;01;1;1;1;2;1;2;1;1;2;1;1;1;2;1;2;1;1;6;2;2;2;2;2;2;1;03;;;03;;;;;;110.5580;;1;2;1;1;3;1;2;2;12;17;;0
5;1020;0040;01;1;1;1;1;1;1;1;4;1;1;1;2;2;1;1;1;1;3;1;1;1;2;1;1;1;03;10;18;10;03;;17;;;205.9989;1;1;0;4;;2;2;2;2;11;17;12;0
5;1020;0115;01;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;9;2;1;2;2;1;2;2;03;22;10;03;02;05;03;38;25;61.10259;2;1;0;4;;2;1;1;2;03;17;14;0
5;1020;0132;02;1;1;1;1;1;1;1;7;1;2;1;2;2;1;1;1;2;1;1;1;2;1;1;2;2;10;25;13;04;03;07;04;17;18;160.4047;;2;0;3;2;0;0;0;0;04;17;26;0
5;1020;0141;01;1;1;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;7;2;1;2;2;1;1;2;36;03;24;04;03;;11;03;04;82.15523;2;1;2;2;3;0;0;0;0;17;11;21;0
5;1020;0160;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;8;1;1;2;2;2;2;2;07;24;06;04;34;25;04;02;03;88.65477;1;1;0;4;;2;1;2;2;04;01;02;0
5;1020;0002;02;1;1;1;1;1;1;1;2;1;1;1;2;2;1;1;1;1;8;1;2;2;1;1;2;2;03;22;36;03;22;01;25;04;02;226.0180;1;1;0;4;;3;0;2;0;04;03;01;0
5;1020;0027;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;2;1;7;2;1;2;2;1;1;1;03;07;24;;;;03;07;02;76.60541;1;3;;4;;2;1;2;2;03;02;21;0
5;1020;0066;01;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;1;1;9;1;1;2;1;1;1;1;24;36;16;34;35;;03;04;01;88.65477;1;1;2;1;2;0;0;0;0;03;04;21;0
5;1020;0080;01;1;1;1;1;1;1;1;3;1;2;1;2;2;1;1;1;1;1;3;3;2;1;1;1;1;03;;;18;;;03;;;142.2785;;3;;4;;1;1;3;2;17;;;0
5;1020;0081;01;1;2;3;3;1;3;3;5;1;2;1;1;1;1;1;1;1;4;2;1;3;1;1;1;1;29;23;27;18;03;;10;16;;356.7542;;3;;4;;1;1;1;2;10;16;;0
5;1020;0092;01;1;1;2;1;3;1;1;4;1;2;1;2;2;1;1;2;2;7;1;1;2;1;1;1;3;03;30;24;34;26;16;25;02;;110.5580;;3;;4;;1;1;1;1;02;25;16;0
5;1020;0101;01;1;1;2;1;2;1;1;2;1;2;1;2;1;2;1;2;2;7;1;1;2;3;1;1;1;03;22;24;03;05;02;;;;142.2785;;1;0;4;;1;1;2;1;10;26;;0
5;1020;0149;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;2;2;3;1;1;1;2;1;1;2;06;;;06;18;;25;;;142.2785;;3;;4;;3;1;2;1;11;;;0
5;1020;0015;01;1;1;1;1;1;1;1;7;1;1;1;1;2;1;3;1;1;8;2;1;2;2;2;1;3;07;12;16;34;29;04;02;04;17;178.9504;3;2;0;2;2;2;1;2;2;17;02;13;0
5;1020;0034;01;1;2;2;3;1;1;1;6;1;2;1;1;1;1;1;1;1;6;3;1;1;1;1;3;1;10;24;22;03;25;31;04;17;33;110.5580;;3;;4;;2;1;1;2;04;17;11;0
5;1020;0095;01;1;1;1;1;1;1;1;3;1;1;1;1;2;1;1;2;1;9;2;1;2;2;1;1;2;24;25;36;03;04;22;03;10;18;88.65477;1;1;0;2;2;0;0;0;0;03;10;16;0
5;1020;0109;02;1;1;1;1;1;1;1;6;2;2;2;2;2;2;1;1;1;7;2;1;2;1;1;1;1;22;03;13;03;13;;03;04;31;222.2961;1;3;;4;;3;1;1;1;13;04;;0
5;1020;0120;03;1;2;1;1;1;1;1;6;1;2;2;2;1;1;1;1;1;1;2;2;1;3;2;2;1;03;01;22;03;02;34;36;04;18;365.8485;1;2;0;4;;2;1;2;1;17;03;02;0
5;1020;0122;01;1;1;1;1;1;1;1;7;1;2;1;1;2;1;1;2;2;3;1;1;2;1;1;2;1;03;24;;03;22;25;03;04;25;110.8337;;3;;4;;3;1;1;1;17;11;31;0
5;1020;0131;02;1;1;1;2;1;2;1;2;1;1;2;2;2;1;1;1;1;8;1;1;2;2;1;2;2;07;03;22;02;03;;17;18;26;205.9989;1;1;2;2;2;0;0;0;0;17;07;26;0
5;1020;0143;01;1;1;1;1;1;1;1;1;1;2;1;2;2;1;1;1;2;8;2;2;2;3;1;1;2;24;25;36;03;18;34;03;02;;62.43557;1;1;2;4;;0;0;0;0;03;;;0
5;1020;0150;01;1;1;1;1;1;1;1;7;1;1;1;1;1;1;1;1;1;9;2;1;2;3;2;1;2;24;27;22;22;25;03;07;01;16;205.9989;1;1;0;4;;3;1;2;2;17;07;11;0
5;1020;0151;01;1;1;2;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;3;2;1;3;1;3;30;22;;24;34;25;03;17;;82.15523;2;1;0;4;;2;1;2;2;29;;;0
5;1020;0063;01;1;1;1;1;1;1;1;6;2;2;2;2;2;2;1;1;1;8;1;1;1;1;1;1;1;10;13;;10;;;13;17;;82.15523;;1;0;4;;3;1;1;1;13;;;0
5;1023;0138;02;1;1;1;1;1;1;1;1;1;1;2;2;2;2;1;1;1;1;1;1;2;1;1;1;2;03;07;18;03;01;;11;04;17;153.2108;3;1;0;1;2;3;1;1;1;11;15;17;0
5;1028;0014;01;1;1;1;1;1;1;1;2;2;2;1;2;2;1;1;3;1;3;2;1;2;2;1;1;1;24;;;13;;;10;;;76.60541;2;1;0;2;2;1;1;1;1;17;;;0
5;1028;0026;01;1;1;1;1;1;1;1;6;1;2;1;2;2;1;1;1;1;1;1;1;2;2;1;1;1;10;24;18;03;10;;04;;;160.4047;2;1;0;1;2;2;2;2;2;11;;;0
5;1028;0037;01;1;1;1;1;1;1;1;6;1;1;2;2;2;2;1;1;1;8;2;1;2;1;2;2;1;03;07;06;27;25;35;17;07;;82.15523;3;1;0;2;1;2;1;2;2;03;;;0
5;1028;0085;02;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;1;6;1;1;2;2;1;1;1;03;18;01;14;02;34;17;25;04;160.4047;2;1;0;1;2;0;0;0;0;17;15;;0
5;1028;0086;02;1;1;1;1;1;1;1;4;2;1;1;1;2;1;1;1;1;7;1;1;2;2;1;1;2;03;16;06;22;37;03;03;02;36;160.4047;2;1;2;4;;1;1;1;2;11;21;03;0
5;1028;0129;01;1;1;1;1;1;1;1;2;3;1;1;2;2;1;1;1;1;8;2;1;1;1;1;2;2;18;03;24;10;34;;17;21;;160.4047;1;2;0;1;3;2;1;1;2;;;;0
5;1028;0137;01;1;1;1;1;1;1;1;6;1;1;1;1;2;1;1;1;1;8;2;1;2;2;1;1;2;01;28;24;03;22;35;04;03;07;119.3003;;2;0;4;;0;0;0;0;13;17;04;0
5;1028;0153;01;1;1;1;1;1;1;1;2;1;2;1;1;2;1;1;1;1;4;2;1;2;2;1;1;2;01;24;36;03;02;04;03;02;04;205.9989;;1;0;2;3;0;0;0;0;11;04;02;0
5;1030;0132;01;1;1;1;1;1;1;1;6;1;1;1;1;3;1;1;1;1;6;1;1;2;3;2;1;1;07;;;04;35;22;04;03;25;167.3392;1;1;0;4;;3;2;2;3;21;17;07;0
5;1030;0027;01;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;6;3;1;2;2;1;2;1;36;01;18;03;04;;04;03;;172.2587;2;2;0;2;2;0;0;0;0;12;11;;0
5;1030;0095;01;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;6;2;1;2;2;1;1;2;07;24;06;16;27;04;25;10;04;62.32245;2;1;2;2;2;2;1;3;2;09;14;15;0
5;1030;0155;01;1;1;1;1;2;1;1;4;1;2;1;2;2;1;1;2;1;6;2;1;2;2;1;1;2;03;06;22;03;11;;04;;;167.3392;3;2;0;4;;0;0;0;0;29;17;;0
5;1030;0514;01;1;1;2;3;2;1;2;1;2;1;1;1;2;1;1;2;2;6;2;1;2;2;1;1;1;30;23;21;03;01;25;03;01;37;167.3392;1;3;;2;3;2;1;2;1;03;16;;0
5;1030;0526;01;1;1;1;1;1;1;1;5;2;2;1;1;3;1;1;2;1;6;2;3;2;2;1;1;3;24;03;;03;18;34;07;04;23;122.6280;;1;0;3;3;2;2;2;1;07;17;26;0
5;1030;0585;01;1;1;1;1;1;1;1;1;1;1;2;3;3;1;1;1;1;9;3;1;2;2;1;1;2;03;01;05;22;01;05;;;;172.2587;1;1;0;1;1;3;1;2;2;;;;0
5;1030;0631;02;1;1;1;1;2;1;1;7;1;2;1;1;2;1;1;1;3;6;2;1;2;2;1;1;3;07;13;03;03;10;;04;17;;167.3392;3;1;0;4;;1;2;1;1;04;11;;0
5;1030;0641;01;1;1;1;1;1;3;1;5;3;1;1;2;2;1;1;1;1;7;1;1;2;2;1;1;3;03;24;;10;22;35;10;38;;172.2587;1;1;0;4;;0;0;0;0;13;17;;0
5;1030;0647;01;1;1;1;1;1;1;1;4;1;1;2;1;2;1;1;1;1;7;2;1;2;2;1;1;3;24;03;;22;04;13;04;17;07;167.3392;1;2;0;2;3;2;1;2;3;04;17;29;0
5;1030;0020;01;1;1;2;1;1;2;1;5;2;2;2;2;2;1;1;1;1;9;1;1;2;2;2;1;2;34;06;16;21;34;33;03;01;29;172.2587;1;1;0;3;1;2;2;2;2;21;26;17;0
5;1030;0079;01;1;1;1;1;1;2;2;5;2;2;1;1;2;1;3;1;1;8;1;3;2;1;2;2;2;13;01;03;02;10;01;17;25;27;122.6280;1;1;2;2;1;3;2;2;2;11;18;03;0
5;1030;0033;01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;7;3;1;2;2;1;1;3;03;24;13;03;05;01;04;10;02;124.6449;2;1;0;4;;2;2;2;2;04;13;17;0
5;1030;0040;01;1;1;1;1;2;1;1;6;1;1;1;2;2;1;1;2;2;6;1;1;2;1;2;1;1;03;22;32;13;09;22;01;02;17;198.3100;;1;0;4;;3;2;3;1;17;09;02;0
5;1030;0047;01;1;1;2;2;1;2;2;1;1;1;2;2;2;2;2;1;1;9;1;2;1;1;2;2;2;13;;;03;;;03;;;122.6280;1;1;2;2;1;3;1;2;2;17;;;0
5;1030;0133;01;1;1;1;1;1;1;1;3;1;2;2;1;3;1;1;1;1;7;1;1;2;2;1;1;2;24;22;03;03;13;22;07;04;11;172.2587;3;3;;4;;2;2;2;3;11;;;0
5;1030;0072;01;1;1;1;1;1;1;1;5;1;1;1;1;1;1;1;2;1;7;2;1;2;2;1;2;2;22;24;32;23;;;36;04;02;172.2587;2;1;0;2;2;2;1;2;1;17;02;21;0
5;1030;0004;01;1;1;1;2;1;1;1;1;1;2;1;2;2;1;2;2;2;6;1;1;2;2;1;2;2;01;03;;02;09;16;25;32;21;124.6449;2;3;;4;;0;0;0;0;01;16;17;0
5;1030;0024;02;1;2;1;1;1;1;3;1;1;1;1;1;3;1;1;1;1;8;1;1;1;1;1;1;2;03;24;28;38;22;33;03;02;01;490.7592;3;1;2;4;;3;1;2;3;17;21;27;0
