DP1;DP2;ECH;PER;NDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D8C;D9;D11;D12;MOD;MODP;MOIP;DOIB;DIST;DISP;DFIN;D11;;
3;1540;0026;02;03;11;;1550;1630;33;;;1540;1700;0030;0;;;01;01;01;1739;2000;2000;0;2;;2
3;1540;0026;02;04;33;;1540;1705;01;;;1540;1710;0005;0;;;01;01;01;290;333;333;0;2;;2
3;1540;0026;02;05;01;;1540;1715;64;22;;1540;1720;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1540;0026;02;06;62;22;1540;1725;01;;;1540;1730;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1540;0026;03;01;01;;1540;0800;22;;;1540;0805;0005;0;;;01;01;01;290;333;333;0;8;;1
3;1540;0026;03;02;22;;1540;1725;01;;;1540;1730;0005;0;;;01;01;01;290;333;333;0;9;;1
3;1540;0027;01;01;01;;1540;0400;11;;;4020;0445;0045;1;;;21;21;21;33344;49653;6522;0;6;;1
3;1540;0027;01;02;11;;4020;1615;01;;;1540;1700;0045;1;;;21;21;21;33344;49635;6506;0;7;;1
3;1540;0046;01;01;01;;1540;1000;32;;;1251;1015;0015;1;;;22;22;22;8447;13443;13443;0;5;;2
3;1540;0046;01;02;32;;1251;1200;01;;;1540;1215;0015;1;;;22;22;22;8447;14846;14846;0;5;;1
3;1540;0046;01;03;01;;1540;1330;54;;;1530;1340;0010;1;;;22;22;22;4607;5991;5991;0;5;;2
3;1540;0046;01;04;54;;1530;1520;01;;;1540;1530;0010;1;;;22;22;22;4607;5962;5962;0;5;;1
3;1540;0046;01;05;01;;1540;1715;64;01;;1540;1725;0010;1;;;21;21;21;2486;3454;3454;0;5;;4
3;1540;0046;01;06;62;01;1540;1735;51;;;1450;1800;0025;1;;;21;21;21;7698;13844;6849;0;5;;4
3;1540;0046;01;07;51;;1450;1930;61;01;;1530;1950;0020;1;;;22;22;22;5588;8043;4611;0;5;;4
3;1540;0046;01;08;63;01;1530;1950;01;;;1540;2000;0010;1;;;21;21;21;4607;5962;5962;0;5;;1
3;1540;0046;02;01;01;;1540;1000;32;;;1251;1015;0015;1;;;21;21;21;8447;13443;13443;0;5;;2
3;1540;0046;02;02;32;;1251;1200;01;;;1540;1215;0015;1;;;21;21;21;8447;14846;14846;0;5;;1
3;1540;0046;02;03;01;;1540;1330;54;;;1530;1340;0010;1;;;21;21;21;4607;5991;5991;0;5;;2
3;1540;0046;02;04;54;;1530;1520;01;;;1540;1530;0010;1;;;21;21;21;4607;5962;5962;0;5;;1
3;1540;0046;02;05;01;;1540;1715;64;01;;1540;1725;0010;1;;;21;21;21;2486;3454;3454;0;5;;4
3;1540;0046;02;06;62;01;1540;1735;51;;;1450;1800;0025;1;;;21;21;21;6761;13105;6110;0;5;;4
3;1540;0046;02;07;51;;1450;1930;61;01;;1530;1950;0020;1;;;21;21;21;5588;8043;4611;0;5;;4
3;1540;0046;02;08;63;01;1530;1950;01;;;1540;2000;0010;1;;;21;21;21;4607;5962;5962;0;5;;1
3;1540;0041;01;01;01;;1540;0830;11;;;1510;0905;0035;2;;;33;33;33;4853;7280;7280;0;6;;1
3;1540;0041;01;02;11;;1510;1800;01;;;1540;1835;0035;1;;;22;22;22;4708;5335;5335;0;7;;1
3;1540;0041;02;01;01;;1540;0750;25;;;1253;0820;0030;1;;;21;21;21;8578;16953;16953;0;8;;1
3;1540;0041;02;02;25;;1253;1735;54;;;3020;1815;0040;1;;;21;21;21;16629;34869;12880;0;4;;2
3;1540;0041;02;03;54;;3020;1915;01;;;1540;1930;0015;1;;;21;21;21;8272;11391;5091;0;4;;2
3;1540;0041;03;01;54;;3020;0815;22;;;3030;0830;0015;1;;;22;22;22;9782;12454;0;0;5;;1
3;1540;0041;03;02;22;;3030;1215;54;;;3020;1235;0020;1;;;22;22;22;9782;12454;0;0;4;;2
3;1540;0041;03;03;54;;3020;1915;01;;;1540;1930;0015;1;;;22;22;22;8272;11391;5091;0;4;;2
3;1540;0003;01;01;01;;1540;0755;61;22;;1540;0810;0015;1;;;21;21;21;491;941;941;0;1;;2
3;1540;0003;01;02;63;22;1540;0810;11;;;1510;0830;0020;1;;;21;21;21;4753;5859;5859;0;1;;2
3;1540;0003;01;03;11;;1510;1230;01;;;1540;1250;0020;1;;;21;21;21;4272;5567;5567;0;7;;1
3;1540;0003;01;04;01;;1540;1335;11;;;1510;1355;0020;1;;;21;21;21;4272;5226;5226;0;6;;1
3;1540;0003;01;05;11;;1510;1705;64;22;;1540;1730;0025;1;;;21;21;21;4753;5616;5616;0;2;;2
3;1540;0003;01;06;62;22;1540;1735;01;;;1540;1745;0010;1;;;21;21;21;491;962;962;0;2;;2
3;1540;0003;02;01;01;;1540;0740;61;23;;1490;0750;0010;1;;;21;21;21;2236;3655;3655;0;1;;2
3;1540;0003;02;02;63;23;1490;0750;11;;;1470;0815;0025;1;;;21;21;21;2567;3888;3888;0;1;;2
3;1540;0003;02;03;11;;1470;1230;41;;;1470;1231;0001;0;;;01;01;01;58;67;67;0;5;;2
3;1540;0003;02;04;41;;1470;1320;11;;;1470;1321;0001;0;;;01;01;01;58;67;67;0;5;;1
3;1540;0003;02;05;11;;1470;1700;31;;;1541;1750;0050;1;;;21;21;21;3419;5241;5241;0;2;;2
3;1540;0003;02;06;31;;1541;1830;01;;;1540;1845;0015;1;;;21;21;21;1826;3549;3549;0;2;;2
3;1540;0003;03;01;01;;1540;0740;23;;;1490;0750;0010;1;;;22;22;22;2236;3655;3655;0;8;;1
3;1540;0003;03;02;23;;1490;1200;01;;;1540;1220;0020;1;;;31;31;31;1470;2205;2205;0;9;;1
3;1540;0003;03;03;01;;1540;1305;23;;;1490;1320;0015;1;;;31;31;31;2236;3355;3355;0;8;;1
3;1540;0003;03;04;23;;1490;1730;01;;;1540;1750;0020;1;;;31;31;31;1470;2205;2205;0;9;;1
3;1540;0003;04;01;01;;1540;0755;22;;;1540;0810;0015;1;;;22;22;22;491;941;941;0;8;;1
3;1540;0003;04;02;22;;1540;1735;01;;;1540;1745;0010;1;;;22;22;22;491;962;962;0;9;;1
3;1540;0017;01;01;01;;1540;1800;33;;;1540;1805;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1540;0017;01;02;33;;1540;1810;33;;;1540;1815;0005;0;;;01;01;01;290;333;333;0;5;;3
3;1540;0017;01;03;33;;1540;1825;01;;;1540;1830;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1540;0017;02;01;01;;1540;1530;33;;;1540;1535;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1540;0017;02;02;33;;1540;1545;01;;;1540;1550;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1540;0052;01;01;01;;1540;1100;51;;;3020;1130;0030;1;;;21;21;21;8368;12252;7630;0;5;;2
3;1540;0052;01;02;51;;3020;1315;01;;;1540;1340;0025;1;;;21;21;21;8368;12162;7539;0;5;;1
3;1540;0052;01;03;01;;1540;1450;41;;;1540;1455;0005;1;;;21;21;21;923;1590;1590;0;5;;2
3;1540;0052;01;04;41;;1540;1520;01;;;1540;1525;0005;1;;;21;21;21;923;1597;1597;0;5;;1
3;1540;0052;02;01;01;;1540;1430;54;;;1550;1435;0005;1;;;21;21;21;1835;2513;2513;0;5;;2
3;1540;0052;02;02;54;;1550;1730;01;;;1540;1735;0005;1;;;21;21;21;1835;2505;2505;0;5;;1
3;1540;0060;01;01;01;;1540;0600;13;;;1140;0630;0030;1;;;21;21;21;14677;22701;22701;0;5;;2
3;1540;0060;01;02;13;;1140;1630;01;;;1540;1700;0030;1;;;21;21;21;14677;21725;21725;0;5;;1
3;1540;0067;01;01;01;;1540;1300;41;;;1550;1310;0010;1;;;22;22;22;589;966;966;0;5;;5
3;1540;0067;01;02;41;;1550;1430;64;01;;1490;1440;0010;1;;;22;22;22;1587;2020;2020;0;5;;5
3;1540;0067;01;03;62;01;1490;1440;54;;;1540;1455;0015;1;;;22;22;22;3435;4664;4664;0;5;;5
3;1540;0067;01;04;54;;1540;1705;61;01;;1490;1720;0015;1;;;22;22;22;3435;5406;5406;0;5;;5
3;1540;0067;01;05;63;01;1490;1730;01;;;1540;1745;0015;1;;;22;22;22;2171;2957;2957;0;5;;1
3;1540;0081;01;01;11;;4060;1300;01;;;1540;1340;0040;1;;;21;21;21;21079;26497;6922;0;7;;1
3;1540;0081;02;01;01;;1540;0800;61;22;;1540;0810;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0081;02;02;63;22;1540;0810;01;;;1540;0820;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0081;02;03;01;;1540;1120;64;22;;1540;1125;0005;1;;;21;21;21;858;1462;1462;0;5;;2
3;1540;0081;02;04;62;22;1540;1130;01;;;1540;1135;0005;1;;;21;21;21;858;1671;1671;0;5;;1
3;1540;0081;02;05;01;;1540;1315;61;22;;1540;1320;0005;1;;;21;21;21;858;1462;1462;0;5;;2
3;1540;0081;02;06;63;22;1540;1325;01;;;1540;1330;0005;1;;;21;21;21;858;1671;1671;0;5;;1
3;1540;0081;02;07;01;;1540;1515;64;22;;1540;1520;0005;1;;;21;21;21;858;1462;1462;0;5;;2
3;1540;0081;02;08;62;22;1540;1530;01;;;1540;1535;0005;1;;;21;21;21;858;1671;1671;0;5;;1
3;1540;0081;03;01;01;;1540;0730;24;;;1493;0750;0020;1;;;31;31;31;2236;3355;3355;0;8;;1
3;1540;0081;03;02;24;;1493;1400;01;;;1540;1500;0060;2;;;31;31;31;2386;3578;3578;0;9;;1
3;1540;0081;03;03;01;;1540;1815;51;;;1560;1835;0020;1;;;11;11;11;4487;5965;5965;0;5;;2
3;1540;0081;03;04;51;;1560;2030;01;;;1540;2050;0020;1;;;11;11;11;4487;5965;5965;0;5;;1
3;1540;0081;04;01;01;;1540;0800;22;;;1540;0810;0010;0;;;01;01;01;580;667;667;0;8;;1
3;1540;0081;04;02;22;;1540;1130;01;;;1540;1135;0005;1;;;22;22;22;858;1671;1671;0;9;;1
3;1540;0081;04;03;01;;1540;1315;22;;;1540;1320;0005;1;;;22;22;22;858;1462;1462;0;8;;1
3;1540;0081;04;04;22;;1540;1530;01;;;1540;1535;0005;1;;;22;22;22;858;1671;1671;0;9;;1
3;1540;0096;01;01;01;;1540;0745;61;23;;1540;0750;0005;1;;;21;21;21;1306;2361;2361;0;5;;2
3;1540;0096;01;02;63;23;1540;0750;01;;;1540;0755;0005;1;;;21;21;21;1306;2128;2128;0;5;;1
3;1540;0096;01;03;01;;1540;0805;61;22;;1540;0815;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0096;01;04;63;22;1540;0820;01;;;1540;0830;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0096;01;05;01;;1540;1030;64;33;;1550;1040;0010;1;;;21;21;21;1835;2513;2513;0;5;;5
3;1540;0096;01;06;62;33;1550;1045;33;;;1010;1110;0025;1;;;21;21;21;8714;17008;17008;0;5;;5
3;1540;0096;01;07;33;;1010;1150;32;;;1250;1205;0015;1;;;21;21;21;4177;10209;10209;0;5;;5
3;1540;0096;01;08;32;;1250;1235;33;;;1550;1250;0015;1;;;21;21;21;5516;7486;7486;0;5;;5
3;1540;0096;01;09;33;;1550;1255;01;;;1540;1300;0005;1;;;21;21;21;1835;2505;2505;0;5;;1
3;1540;0096;01;10;01;;1540;1500;41;;;1190;1520;0020;1;;;21;21;21;7913;11337;11337;0;5;;2
3;1540;0096;01;11;41;;1190;1610;01;;;1540;1630;0020;1;;;21;21;21;7913;13487;13487;0;5;;1
3;1540;0096;01;12;01;;1540;1640;61;42;;1470;1650;0010;1;;;21;21;21;3768;4868;4868;0;5;;2
3;1540;0096;01;13;61;42;1470;1720;01;;;1540;1730;0010;1;;;21;21;21;3768;5059;5059;0;5;;1
3;1540;0096;02;01;01;;1540;0805;61;22;;1540;0815;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0096;02;02;63;22;1540;0820;01;;;1540;0830;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0096;02;03;01;;1540;1120;64;22;;1540;1130;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0096;02;04;62;22;1540;1135;01;;;1540;1145;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0096;02;05;01;;1540;1750;61;51;;1540;1755;0005;1;;;21;21;21;694;1164;1164;0;5;;4
3;1540;0096;02;06;63;51;1540;1800;32;;;1541;1805;0005;1;;;21;21;21;1619;3200;3200;0;5;;4
3;1540;0096;02;07;32;;1541;1930;64;51;;1540;1935;0005;1;;;21;21;21;1619;2917;2917;0;5;;4
3;1540;0096;02;08;62;51;1540;1935;01;;;1540;1940;0005;1;;;21;21;21;694;1226;1226;0;5;;1
3;1540;0096;03;01;01;;1540;0745;23;;;1540;0750;0005;1;;;22;22;22;1306;2361;2361;0;8;;1
3;1540;0096;03;02;23;;1540;1610;01;;;1540;1620;0010;1;;;31;31;31;1306;1959;1959;0;9;;1
3;1540;0096;03;03;01;;1540;1750;51;;;1540;1755;0005;1;;;22;22;22;694;1164;1164;0;5;;2
3;1540;0096;03;04;51;;1540;1935;01;;;1540;1940;0005;1;;;22;22;22;694;1226;1226;0;5;;1
3;1540;0096;04;01;01;;1540;0805;61;22;;1540;0815;0010;0;;;01;01;01;580;667;667;0;3;;2
3;1540;0096;04;02;63;22;1540;0820;23;;;1540;0840;0020;1;;;31;31;31;1476;2214;2214;0;3;;2
3;1540;0096;04;03;23;;1540;1200;01;;;1540;1220;0020;0;;;01;01;01;1159;1333;1333;0;9;;1
3;1540;0096;04;04;01;;1540;1225;53;;;1540;1235;0010;0;;;01;01;01;580;667;667;0;3;;3
3;1540;0096;04;05;53;;1540;1420;52;;;1540;1435;0015;0;;;01;01;01;870;1000;1000;0;3;;3
3;1540;0096;04;06;52;;1540;1435;23;;;1540;1450;0015;1;;;31;31;31;1306;1959;1959;0;3;;3
3;1540;0096;04;07;23;;1540;1600;54;;;1540;1610;0010;1;;;31;31;31;1306;1959;1959;0;4;;2
3;1540;0096;04;08;54;;1540;1620;01;;;1540;1630;0010;0;;;01;01;01;580;667;667;0;4;;2
3;1540;0096;04;09;01;;1540;1640;42;;;1470;1650;0010;1;;;22;22;22;3768;4868;4868;0;5;;2
3;1540;0096;04;10;42;;1470;1720;01;;;1540;1730;0010;1;;;22;22;22;3768;5059;5059;0;5;;1
3;1540;0096;04;11;01;;1540;1750;61;51;;1540;1755;0005;1;;;22;22;22;694;1164;1164;0;5;;4
3;1540;0096;04;12;63;51;1540;1800;32;;;1541;1805;0005;1;;;22;22;22;1619;3200;3200;0;5;;4
3;1540;0096;04;13;32;;1541;1930;64;51;;1540;1935;0005;1;;;22;22;22;1619;2917;2917;0;5;;4
3;1540;0096;04;14;62;51;1540;1935;01;;;1540;1940;0005;1;;;22;22;22;694;1226;1226;0;5;;1
3;1540;0098;01;01;01;;1540;0830;61;23;;1550;0840;0010;1;;;21;21;21;2129;2679;2679;0;5;;2
3;1540;0098;01;02;63;23;1550;0840;01;;;1540;0850;0010;1;;;21;21;21;2129;3026;3026;0;5;;1
3;1540;0098;01;03;01;;1540;0930;41;;;1550;0940;0010;1;;;21;21;21;2293;3428;3428;0;5;;2
3;1540;0098;01;04;41;;1550;1010;01;;;1540;1020;0010;1;;;21;21;21;2293;3313;3313;0;5;;1
3;1540;0098;01;05;01;;1540;1610;64;23;;1550;1620;0010;1;;;21;21;21;2129;2679;2679;0;5;;2
3;1540;0098;01;06;62;23;1550;1630;01;;;1540;1640;0010;1;;;21;21;21;2129;3026;3026;0;5;;1
3;1540;0098;02;01;01;;1540;0830;23;;;1550;0840;0010;1;;;22;22;22;2129;2679;2679;0;8;;1
3;1540;0098;02;02;23;;1550;1630;01;;;1540;1640;0010;1;;;22;22;22;2129;3026;3026;0;9;;1
3;1540;0001;01;01;01;;1540;0930;32;;;1541;0940;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0001;01;02;32;;1541;1020;01;;;1540;1030;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0001;01;03;01;;1540;1345;32;;;1541;1403;0018;1;;;22;22;22;969;2372;2372;0;5;;3
3;1540;0001;01;04;32;;1541;1500;32;;;1541;1510;0010;0;;;01;01;01;580;667;667;0;5;;3
3;1540;0001;01;05;32;;1541;1535;01;;;1540;1600;0025;1;;;22;22;22;1166;1946;1946;0;5;;1
3;1540;0001;01;06;01;;1540;1710;54;;;1502;1730;0020;1;;;22;22;22;2922;4469;4469;0;5;;2
3;1540;0001;01;07;54;;1502;1900;01;;;1540;1920;0020;1;;;22;22;22;2922;4143;4143;0;5;;1
3;1540;0005;01;01;01;;1540;0810;61;21;;1540;0820;0010;1;;;21;21;21;858;1671;1671;0;1;;2
3;1540;0005;01;02;63;21;1540;0825;11;;;1510;0845;0020;1;;;21;21;21;4224;5182;5182;0;1;;2
3;1540;0005;01;03;11;;1510;1700;01;;;1540;1730;0030;1;;;21;21;21;4110;5487;5487;0;7;;1
3;1540;0005;01;04;01;;1540;1800;33;;;3020;1815;0015;1;;;21;21;21;4034;5230;2906;0;5;;3
3;1540;0005;01;05;33;;3020;1830;32;;;1541;1845;0015;1;;;21;21;21;3907;12593;4837;0;5;;3
3;1540;0005;01;06;32;;1541;1930;01;;;1540;1945;0015;1;;;21;21;21;969;2248;2248;0;5;;1
3;1540;0005;02;01;11;;1510;1140;01;;;1540;1155;0015;1;;;11;11;11;4430;5877;5877;0;7;;1
3;1540;0005;02;02;01;;1540;1315;64;22;;1540;1320;0005;0;;;01;01;01;290;333;333;0;5;;2
3;1540;0005;02;03;62;22;1540;1325;01;;;1540;1330;0005;0;;;01;01;01;290;333;333;0;5;;1
3;1540;0005;02;04;01;;1540;1800;33;;;3020;1815;0015;1;;;22;22;22;4034;5230;2906;0;5;;3
3;1540;0005;02;05;33;;3020;1830;32;;;1541;1845;0015;1;;;22;22;22;3907;12593;4837;0;5;;3
3;1540;0005;02;06;32;;1541;1930;01;;;1540;1945;0015;1;;;22;22;22;969;2248;2248;0;5;;1
3;1540;0011;01;01;01;;1540;0645;30;;;9786;1000;0195;1;;;21;21;21;222651;247783;24447;0;5;;4
3;1540;0011;01;02;30;;9786;1300;53;;;9786;1315;0015;0;;;01;01;01;870;1000;0;0;5;;4
3;1540;0011;01;03;53;;9786;1350;30;;;9786;1405;0015;0;;;01;01;01;870;1000;0;0;5;;4
3;1540;0011;01;04;30;;9786;1430;01;;;1540;1705;0155;1;;;21;21;21;222651;246968;23663;0;5;;1
3;1540;0011;02;01;01;;1540;0800;11;;;1230;0820;0020;1;;;21;21;21;5315;8516;8516;0;6;;1
3;1540;0011;02;02;11;;1230;1200;01;;;1540;1220;0020;1;;;21;21;21;5315;8355;8355;0;7;;1
3;1540;0011;02;03;01;;1540;1245;53;;;1541;1300;0015;1;;;21;21;21;969;2372;2372;0;1;;2
3;1540;0011;02;04;53;;1541;1340;11;;;1230;1400;0020;1;;;21;21;21;6171;9479;9479;0;1;;2
3;1540;0011;02;05;11;;1230;1850;01;;;1540;1910;0020;1;;;21;21;21;5315;8355;8355;0;7;;1
3;1540;0015;02;01;01;;1540;1600;51;;;1480;1620;0020;1;;;22;22;22;2748;4648;4648;0;5;;2
3;1540;0015;02;02;51;;1480;1900;01;;;1540;1920;0020;1;;;22;22;22;2748;4627;4627;0;5;;1
3;1540;0015;02;03;01;;1540;1945;51;;;1474;2000;0015;1;;;22;22;22;3374;4483;4483;0;5;;2
3;1540;0015;02;04;51;;1474;2130;01;;;1540;2145;0015;1;;;22;22;22;3374;4603;4603;0;5;;1
3;1540;0025;02;01;01;;1540;0800;33;;;1540;0802;0002;0;;;01;01;01;116;133;133;0;5;;2
3;1540;0025;02;02;33;;1540;0805;01;;;1540;0807;0002;0;;;01;01;01;116;133;133;0;5;;1
3;1540;0025;02;03;01;;1540;1515;54;;;1102;1600;0045;3;;;33;33;22;16812;24874;24874;0;5;;2
3;1540;0025;02;04;54;;1102;1815;01;;;1540;1900;0045;3;;;33;33;22;16812;24800;24800;0;5;;1
3;1540;0025;03;01;01;;1540;0430;11;;;1550;0445;0015;1;;;21;21;21;2542;3742;3742;0;6;;1
3;1540;0025;03;02;11;;1550;0900;01;;;1540;0915;0015;1;;;21;21;21;2542;3687;3687;0;7;;1
3;1540;0025;03;03;01;;1540;1305;61;24;;1503;1320;0015;1;;;21;21;21;3341;4719;4719;0;5;;3
3;1540;0025;03;04;63;24;1503;1320;54;;;1540;1345;0025;1;;;21;21;21;4844;5985;5985;0;5;;3
3;1540;0025;03;05;54;;1540;1445;01;;;1540;1450;0005;1;;;21;21;21;1730;2735;2735;0;5;;1
3;1540;0025;03;06;01;;1540;1515;71;54;;1475;1535;0020;1;;;21;21;21;3153;4386;4386;0;5;;3
3;1540;0025;03;07;73;54;1475;1540;64;24;;1503;1615;0035;1;;;21;21;21;1454;2670;2670;0;5;;3
3;1540;0025;03;08;62;24;1503;1635;01;;;1540;1700;0025;1;;;21;21;21;3341;4660;4660;0;5;;1
3;1540;0025;03;09;01;;1540;1820;74;54;;1475;1840;0020;1;;;21;21;21;3153;4484;4484;0;5;;2
3;1540;0025;03;10;72;54;1475;1840;01;;;1540;1900;0020;1;;;21;21;21;3153;4311;4311;0;5;;1
3;1540;0025;04;01;01;;1540;1305;24;;;1503;1320;0015;1;;;22;22;22;3341;4719;4719;0;8;;1
3;1540;0025;04;02;24;;1503;1635;01;;;1540;1700;0025;1;;;22;22;22;3341;4660;4660;0;9;;1
3;1540;0048;01;01;01;;1540;0800;11;;;1240;0830;0030;1;;;21;21;21;7452;11149;11149;0;6;;1
3;1540;0048;01;02;11;;1240;1700;01;;;1540;1730;0030;1;;;21;21;21;7452;11236;11236;0;7;;1
3;1540;0064;01;01;01;;1540;1545;41;;;1540;1555;0010;1;;;21;21;21;463;805;805;0;5;;2
3;1540;0064;01;02;41;;1540;1630;01;;;1540;1640;0010;1;;;21;21;21;463;862;862;0;5;;1
3;1540;0076;01;01;01;;1540;1045;42;;;1010;1105;0020;1;;;21;21;21;11018;21378;21378;0;5;;4
3;1540;0076;01;02;42;;1010;1150;42;;;1010;1155;0005;0;;;01;01;01;290;333;333;0;5;;4
3;1540;0076;01;03;42;;1010;1205;42;;;1100;1220;0015;1;;;21;21;21;3405;4056;4056;0;5;;4
3;1540;0076;01;04;42;;1100;1240;01;;;1540;1300;0020;1;;;21;21;21;13914;21910;21910;0;5;;1
3;1540;0076;01;05;01;;1540;1415;33;;;1530;1425;0010;1;;;21;21;21;2455;6635;6635;0;5;;4
3;1540;0076;01;06;33;;1530;1500;32;;;1251;1515;0015;1;;;21;21;21;10216;17295;17295;0;5;;4
3;1540;0076;01;07;32;;1251;1645;61;54;;1560;1705;0020;1;;;21;21;21;7683;12649;12649;0;5;;4
3;1540;0076;01;08;63;54;1560;1705;01;;;1540;1720;0015;1;;;21;21;21;4212;5729;5729;0;5;;1
3;1540;0076;01;09;01;;1540;1945;32;;;1541;1950;0005;1;;;21;21;21;969;2372;2372;0;5;;3
3;1540;0076;01;10;32;;1541;2000;52;;;1470;2015;0015;1;;;21;21;21;3419;5301;5301;0;5;;3
3;1540;0076;01;11;52;;1470;2015;01;;;1540;2030;0015;1;;;21;21;21;3468;5057;5057;0;5;;1
3;1540;0076;02;01;01;;1540;1415;33;;;1530;1425;0010;1;;;22;22;22;2455;6635;6635;0;5;;4
3;1540;0076;02;02;33;;1530;1500;32;;;1251;1515;0015;1;;;22;22;22;10216;17295;17295;0;5;;4
3;1540;0076;02;03;32;;1251;1645;61;54;;1560;1705;0020;1;;;22;22;22;7683;12649;12649;0;5;;4
3;1540;0076;02;04;63;54;1560;1705;01;;;1540;1720;0015;1;;;22;22;22;4212;5729;5729;0;5;;1
3;1540;0083;01;01;01;;1540;0730;13;;;1540;0740;0010;1;;;21;21;21;1730;2476;2476;0;5;;6
3;1540;0083;01;02;13;;1540;0820;13;;;1540;0825;0005;1;;;21;21;21;392;706;706;0;5;;6
3;1540;0083;01;03;13;;1540;0905;13;;;1548;0910;0005;1;;;21;21;21;800;2117;2117;0;5;;6
3;1540;0083;01;04;13;;1548;0950;13;;;1540;0955;0005;1;;;21;21;21;800;1706;1706;0;5;;6
3;1540;0083;01;05;13;;1540;1035;13;;;1548;1040;0005;1;;;21;21;21;800;2117;2117;0;5;;6
3;1540;0083;01;06;13;;1548;1120;01;;;1540;1130;0010;1;;;21;21;21;1411;2042;2042;0;5;;1
3;1540;0087;01;01;01;;1540;0930;32;;;1541;0935;0005;1;;;21;21;21;969;2372;2372;0;5;;2
3;1540;0087;01;02;32;;1541;0950;01;;;1540;0955;0005;1;;;21;21;21;969;2248;2248;0;5;;1
3;1540;0087;01;03;01;;1540;1750;51;;;1540;1755;0005;1;;;21;21;21;201;362;362;0;5;;2
3;1540;0087;01;04;51;;1540;1925;01;;;1540;1930;0005;1;;;21;21;21;201;362;362;0;5;;1
3;1540;0090;01;01;01;;1540;0900;52;;;1540;0915;0015;0;;;01;01;01;870;1000;1000;0;5;;2
3;1540;0090;01;02;52;;1540;0915;01;;;1540;0930;0015;0;;;01;01;01;870;1000;1000;0;5;;1
3;1540;0095;01;01;01;;1540;1810;33;;;3020;1830;0020;1;;;22;22;22;4682;10442;6061;0;5;;2
3;1540;0095;01;02;33;;3020;1945;01;;;1540;2000;0015;1;;;22;22;22;4682;5478;3591;0;5;;1
3;1540;0095;02;01;01;;1540;1000;42;;;1540;1005;0005;1;;;21;21;21;858;1671;1671;0;5;;5
3;1540;0095;02;02;42;;1540;1010;42;;;1540;1015;0005;1;;;21;21;21;858;1462;1462;0;5;;5
3;1540;0095;02;03;42;;1540;1020;33;;;1540;1025;0005;1;;;21;21;21;201;362;362;0;5;;5
3;1540;0095;02;04;33;;1540;1030;42;;;1540;1035;0005;1;;;21;21;21;820;1099;1099;0;5;;5
3;1540;0095;02;05;42;;1540;1040;01;;;1540;1045;0005;1;;;21;21;21;820;1099;1099;0;5;;1
3;1540;0095;02;06;01;;1540;1810;33;;;3020;1830;0020;1;;;21;21;21;4682;10442;6061;0;5;;2
3;1540;0095;02;07;33;;3020;1945;01;;;1540;2000;0015;1;;;21;21;21;4682;5478;3591;0;5;;1
3;1540;0100;01;01;02;;9940;0650;13;;;9930;0730;0040;2;;;39;39;39;15268;22902;0;0;5;;1
3;1540;0100;01;02;13;;9930;1300;33;;;9930;1305;0005;0;;;01;01;01;290;333;0;0;5;;1
3;1540;0100;01;03;33;;9930;1310;13;;;9930;1315;0005;0;;;01;01;01;290;333;0;0;5;;1
3;1540;0100;01;04;13;;9930;1900;01;;;1540;2130;0150;4;;;33;33;51;216229;324353;37590;0;5;;1
3;1540;0014;01;01;01;;1540;0900;33;;;1540;0905;0005;1;;;21;21;21;168;303;303;0;5;;6
3;1540;0014;01;02;33;;1540;0920;54;;;1540;0930;0010;1;;;21;21;21;2244;2920;2920;0;5;;6
3;1540;0014;01;03;54;;1540;1000;61;41;;1565;1020;0020;1;;;21;21;21;6104;7506;7506;0;5;;6
3;1540;0014;01;04;61;41;1565;1110;61;01;;1540;1130;0020;1;;;21;21;21;6104;12352;12352;0;5;;6
3;1540;0014;01;05;63;01;1540;1130;32;;;1541;1140;0010;1;;;21;21;21;2326;3977;3977;0;5;;6
3;1540;0014;01;06;32;;1541;1205;01;;;1540;1215;0010;1;;;21;21;21;1343;2269;2269;0;5;;1
3;1540;0018;01;01;01;;1540;1000;54;;;1540;1010;0010;0;;;01;01;01;580;667;667;0;5;;2
3;1540;0018;01;02;54;;1540;1200;01;;;1540;1210;0010;0;;;01;01;01;580;667;667;0;5;;1
3;1540;0018;01;03;01;;1540;1800;54;;;1540;1810;0010;0;;;01;01;01;580;667;667;0;5;;2
