PP1;PP2;ECH;PER;PP3;P1;P2;P3;P4;P4A;P4B;P5;P6;P7;P8;P9;P10;P12;P13;DP13;P15;P17;P17A;P15A;P23A;P20;P21;P23;P24;P25;P19;P19A;COEQ;PL9A;PL9B;PLP2;PL27;PL24;PL25;PL26;PL28;PL29;PWE;PFIN
2;1070;0048;01;1;1;1;1;073;2;2;1;2;7;0;61;4;;;0;;;;;3;5;5;1;5;5;1;;88.75375;5   3;;0;0;;;;;;;
2;1070;0048;02;1;1;2;2;069;1;1;2;2;7;0;56;4;;;0;;;;;1;5;5;5;1;5;1;;88.75375;5   3;;0;0;;;;;;;
2;1070;0054;01;1;1;1;1;025;1;1;1;0;4;0;88;4;5;1090;3584;1;1;;1;4;5;5;1;5;5;1;;140.5140;45   3;;0;0;;;;;;;
2;1070;0063;01;1;1;1;1;052;1;1;1;2;1;0;61;4;5;5420;81313;1;3;;2;4;5;5;1;5;5;1;1;133.5038;5145   3;;1;0;;;;;;;
2;1070;0064;01;5;1;2;1;036;1;1;1;3;1;0;56;4;5;1010;1805;1;4;;1;2;5;5;1;4;3;1;1;111.0920;5145   3;;0;0;;;;;;;
2;1070;0064;02;5;1;1;3;015;1;1;3;0;5;0;85;3;5;1063;1460;;;;;1;5;5;5;2;1;1;;64.88715;51333;;0;0;;;;;;;
2;1070;0083;01;1;1;1;1;026;1;1;1;6;1;0;32;4;1;;0;;;;;2;4;5;1;2;2;1;2;140.5140;63 52443;;1;0;;;;;;;
2;1070;0086;01;1;1;1;1;046;1;1;1;5;1;0;21;4;5;1070;1013;1;1;;5;3;5;5;1;4;5;1;1;208.1105;5245   3;;0;0;;;;;;;
2;1070;0086;02;1;1;2;2;040;1;1;1;3;8;0;54;4;;;0;;;;;1;5;5;5;4;1;1;;208.1105;51313;;0;0;;;;;;;
2;1070;0086;03;1;1;2;3;023;1;1;2;0;3;0;81;3;5;1173;3868;4;;3;2;1;5;5;5;3;1;1;;164.6152;451513;;0;0;;;;;;;
2;1070;0086;04;1;1;2;3;018;1;1;3;0;5;0;85;3;5;1063;1460;4;;3;2;1;5;5;5;4;1;1;;164.6152;451553;;0;0;;;;;;;
2;1070;0116;01;3;1;1;1;046;1;1;2;6;1;0;32;2;5;1080;1216;4;;3;2;1;5;5;5;5;1;1;6;133.5038;52341423;;0;0;;;;;;;
2;1070;0121;01;3;1;1;1;059;1;1;1;6;1;0;31;3;5;1180;856;1;4;;1;4;5;5;1;4;3;1;1;118.8697;6124   3;;1;0;;;;;;;
2;1070;0121;02;3;1;2;2;052;1;1;2;3;8;0;54;4;;;0;;;;;1;5;5;5;2;5;1;;105.5496;4   1;;0;0;;;;;;;
2;1070;0125;01;3;1;1;1;068;1;1;1;6;7;1;32;4;;;0;;;;;1;5;3;1;2;3;1;;88.75375;4   3;;1;0;;;;;;;
2;1070;0125;02;3;1;2;2;067;1;1;1;6;7;0;41;4;;;0;;;;;1;5;5;2;2;3;2;;88.75375;4   3;03;0;0;;;;;;;
2;1070;0138;01;3;1;1;4;025;1;1;1;0;3;0;88;2;5;1050;2879;4;;1;5;1;5;5;5;4;1;1;;79.53874;441413;;0;0;;;;;;;
2;1070;0138;02;3;1;2;1;023;1;1;2;6;2;0;41;3;5;1300;5887;4;;1;5;1;5;5;5;3;2;1;1;59.77625;21442433;;0;0;;;;;;;
2;1070;0138;03;3;1;2;4;023;1;1;1;6;1;0;41;3;5;1220;1079;1;4;;1;1;5;5;1;2;2;1;5;59.77625;53442433;;0;0;;;;;;;
2;1070;0001;01;5;1;1;1;024;1;1;1;6;6;2;81;4;;;0;;;;;2;4;5;5;2;2;2;;83.48970;52553;03;0;0;;;;;;;
2;1070;0001;02;5;1;2;2;024;1;1;1;6;1;0;36;4;5;4018;29261;1;4;;1;2;4;5;1;2;2;1;1;83.48970;51452553;;0;0;;;;;;;
2;1070;0043;01;1;1;1;1;029;1;1;1;6;1;0;36;4;5;9622;23819;1;4;;5;1;5;5;1;4;2;1;1;111.0920;51312553;;1;0;;;;;;;
2;1070;0043;02;1;1;2;2;029;1;1;1;6;1;0;36;4;5;9591;30835;3;;3;5;1;5;5;2;1;1;1;1;111.0920;51311553;;0;0;;;;;;;
2;1070;0128;01;4;1;1;1;042;1;1;1;6;1;0;36;3;3;1018;1134;1;2;;1;1;3;2;1;5;2;1;1;208.1105;53342553;;0;0;;;;;;;
2;1070;0128;02;4;1;2;2;033;1;1;1;5;8;0;41;3;;;0;;;;;1;4;5;2;2;2;1;;219.0383;42453;;0;0;;;;;;;
2;1070;0128;03;4;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;231.7851;;;0;0;;;;;;;
2;1070;0128;04;4;1;1;3;002;;;;;;;;;;;0;;;;;;;;;;;;;231.7851;;;0;0;;;;;;;
2;1070;0029;01;2;1;2;1;061;1;2;1;4;7;0;54;4;;;0;;;;;1;5;5;2;2;2;2;;150.3515;52423;01;1;0;;;;;;;
2;1070;0006;01;1;1;1;1;020;1;1;2;0;4;0;88;3;5;1500;7183;4;;3;1;1;5;5;5;2;1;2;;83.48970;331313;01;0;0;;;;;;;
2;1070;0006;02;1;1;1;4;020;1;1;1;0;4;0;88;4;5;1500;7183;4;;3;1;1;3;5;5;2;1;1;;83.48970;331313;;0;0;;;;;;;
2;1070;0044;01;4;1;1;1;048;1;1;1;6;1;0;32;4;5;1060;1410;1;3;;1;1;4;5;2;5;3;1;1;133.5038;5135   3;;0;0;;;;;;;
2;1070;0065;01;3;1;2;1;022;1;1;1;0;4;0;88;3;5;1023;1372;4;;1;1;1;5;5;5;4;1;1;;105.6014;442443;;0;0;;;;;;;
2;1070;0071;01;4;1;1;1;023;1;1;1;0;4;0;86;1;5;1250;4150;4;;2;3;1;1;5;5;4;1;1;;105.6014;341553;;0;0;;;;;;;
2;1070;0089;01;3;1;2;1;046;1;1;1;6;1;0;46;4;1;;0;;;;;1;5;5;2;4;2;1;2;133.5038;63 32553;;0;0;;;;;;;
2;1070;0115;01;3;1;2;1;020;1;1;1;0;4;0;87;3;5;1018;934;4;;1;5;1;2;5;5;5;2;1;;105.6014;442543;;0;0;;;;;;;
2;1070;0119;01;2;1;2;2;046;1;1;1;6;8;0;32;4;;;0;;;;;1;5;5;1;4;2;1;;208.1105;42553;;1;0;;;;;;;
2;1070;0119;02;2;2;1;1;046;1;1;1;6;1;0;36;4;5;9920;216719;;;;;;;;;;;2;;208.1105;51;;0;0;;;;;;;
2;1070;0119;03;2;1;1;3;015;1;1;2;0;5;0;85;3;5;1203;4537;;;;;1;2;5;5;1;1;2;;127.9369;42153;01;0;0;;;;;;;
2;1070;0119;04;2;1;1;3;011;2;1;2;0;5;0;84;4;5;1190;2404;;;;;1;5;5;5;1;3;1;;127.9369;4   3;;0;0;;;;;;;
2;1070;0124;01;5;1;2;1;056;1;1;1;4;1;0;56;4;1;;0;;;;;2;5;5;1;2;3;2;2;118.8697;61 4   2;01;0;0;;;;;;;
2;1070;0124;02;5;1;2;3;032;1;1;2;4;1;0;51;2;5;9750;207487;4;;3;1;1;5;5;5;2;1;1;1;111.0920;61311443;;1;0;;;;;;;
2;1070;0126;01;4;1;2;1;020;1;1;1;0;4;0;87;4;5;1510;7952;3;;1;5;1;5;5;2;4;1;1;;105.6014;351353;;0;0;;;;;;;
2;1070;0011;01;1;1;1;4;022;1;1;1;0;4;0;86;3;5;1450;10465;1;2;;1;1;2;5;1;3;2;1;;59.77625;232343;;0;0;;;;;;;
2;1070;0011;02;1;1;1;1;022;1;1;1;5;1;0;51;4;5;1570;4343;4;;3;1;1;2;5;3;4;1;1;1;59.77625;51351453;;0;0;;;;;;;
2;1070;0011;03;1;1;1;4;020;1;1;2;0;4;1;86;3;5;1253;3457;4;;3;1;1;3;5;5;4;1;1;;59.77625;231543;;0;0;;;;;;;
2;1070;0039;01;4;1;2;1;018;1;1;1;0;4;0;86;3;5;1510;7502;4;;1;1;1;5;5;5;5;1;1;;105.6014;341553;;0;0;;;;;;;
2;1070;0073;01;1;1;2;1;026;1;1;1;5;1;0;22;4;5;1030;2838;1;3;;5;3;5;5;1;4;3;1;1;111.0920;5145   3;;0;0;;;;;;;
2;1070;0073;02;1;1;2;3;007;1;2;2;0;5;0;83;4;5;1070;206;;;;;3;5;5;5;1;3;1;;134.2754;5   3;;0;0;;;;;;;
2;1070;0075;01;1;1;1;1;036;1;1;1;6;1;0;22;4;5;1030;2155;4;;1;5;1;1;5;4;4;3;1;6;111.0920;5335   3;;0;0;;;;;;;
2;1070;0075;02;1;1;2;2;032;1;1;1;6;1;0;36;4;2;;0;;;;;1;2;5;4;4;3;2;2;111.0920;52 2   3;01;0;0;;;;;;;
2;1070;0076;01;1;1;2;1;024;1;1;2;0;4;0;88;3;5;1050;2760;4;;3;3;1;4;5;5;3;1;1;;59.77625;431523;;0;0;;;;;;;
2;1070;0076;02;1;1;1;4;022;1;1;2;0;4;0;88;3;5;1253;5331;4;;1;3;1;5;5;5;3;1;1;;59.77625;442153;;0;0;;;;;;;
2;1070;0076;03;1;1;2;4;018;1;1;3;0;4;0;86;3;5;1093;2821;4;;1;3;1;2;5;3;1;1;1;;59.77625;441513;;0;0;;;;;;;
2;1070;0088;01;2;1;1;1;050;1;1;1;5;1;0;46;4;5;1460;10212;2;;1;1;2;1;5;4;5;5;1;1;75.57055;5145   3;;0;0;;;;;;;
2;1070;0088;02;2;1;2;2;045;1;1;1;3;1;0;46;4;5;1090;2597;1;2;;1;4;5;5;1;5;5;1;1;75.57055;5135   3;;0;0;;;;;;;
2;1070;0088;03;2;1;2;3;012;1;1;2;0;5;0;84;4;5;1220;1285;;;;;1;4;5;5;1;5;1;;46.45736;5   3;;0;0;;;;;;;
2;1070;0092;01;2;1;1;1;042;1;1;1;3;1;0;46;4;4;1190;1943;1;2;;1;1;4;5;1;4;5;1;1;133.5038;5333   3;;0;0;;;;;;;
2;1070;0109;01;2;1;1;1;020;1;1;1;0;4;0;86;3;5;1473;8711;3;;1;3;1;4;5;2;4;1;1;;83.48970;441553;;1;0;;;;;;;
2;1070;0109;02;2;1;1;4;020;1;1;1;0;4;0;87;3;5;1093;2491;4;;1;5;1;4;5;2;3;1;1;;83.48970;441553;;1;0;;;;;;;
2;1070;0118;01;1;1;1;1;031;1;1;1;6;1;0;36;4;5;1231;4306;1;4;;1;1;4;5;1;4;4;1;1;79.53874;5344   3;;0;0;;;;;;;
2;1070;0118;02;1;1;2;2;026;1;1;1;0;4;0;88;4;5;1050;2467;1;1;;1;1;5;5;1;3;4;1;;79.53874;44   3;;0;0;;;;;;;
2;1070;0118;03;1;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;84.16744;;;0;0;;;;;;;
2;1070;0136;01;3;1;1;1;042;1;1;1;6;1;0;23;4;4;1010;1084;4;;1;5;1;1;4;2;5;4;1;1;133.5038;5333   3;;1;0;;;;;;;
2;1070;0142;01;3;1;1;1;033;1;1;1;5;6;0;46;4;;;0;;;;;1;4;5;2;2;3;1;;111.0920;4   3;;0;0;;;;;;;
2;1070;0142;02;3;1;2;2;031;1;1;1;6;2;0;41;4;5;1250;4690;1;3;;1;1;2;5;1;4;4;1;1;111.0920;3333   3;;0;0;;;;;;;
2;1070;0003;01;3;1;1;1;025;1;1;1;6;1;0;36;4;5;9930;196931;3;;3;1;1;5;5;2;2;5;1;1;111.0920;5341   3;;0;0;;;;;;;
2;1070;0003;02;3;1;2;2;024;1;1;1;0;4;0;88;3;5;1050;3080;3;;1;5;1;5;5;2;2;1;1;;83.48970;441443;;0;0;;;;;;;
2;1070;0010;01;4;1;2;2;028;1;1;1;6;6;0;56;4;;;0;;;;;1;5;5;2;2;3;1;;79.53874;5   3;;0;0;;;;;;;
2;1070;0010;02;4;1;1;1;028;1;1;1;6;1;0;47;4;4;8628;22455;1;3;;1;1;5;5;1;3;4;1;1;79.53874;5343   3;;0;0;;;;;;;
2;1070;0010;03;4;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;84.16744;;;0;0;;;;;;;
2;1070;0023;01;2;1;2;1;066;1;2;2;4;7;0;56;3;;;0;;;;;1;5;5;5;5;2;2;;112.2596;52421;01;0;0;;;;;;;
2;1070;0024;01;4;1;1;1;068;1;1;1;6;7;0;32;4;;;0;;;;;1;4;5;2;4;2;1;;88.75375;32343;;0;0;;;;;;;
2;1070;0024;02;4;1;2;2;062;1;1;1;6;1;0;32;4;5;1183;1339;1;4;;3;1;5;5;1;4;2;1;1;118.8697;52432343;;0;0;;;;;;;
2;1070;0033;01;3;1;2;1;019;1;1;3;4;1;0;41;4;4;1270;3154;4;;3;1;1;5;5;5;5;1;1;1;105.6014;41441113;;0;0;;;;;;;
2;1070;0035;01;2;1;1;1;037;1;1;1;5;1;0;32;4;4;1023;1304;3;;1;1;1;3;5;2;5;1;1;1;79.53874;52341333;;0;0;;;;;;;
2;1070;0035;02;2;1;1;3;007;2;2;2;0;5;0;83;4;5;1070;736;;;;;1;3;5;5;2;4;1;;96.13739;5   3;;0;0;;;;;;;
2;1070;0035;03;2;1;2;3;004;;;;;;;;;;;0;;;;;;;;;;;;;84.16744;;;0;0;;;;;;;
2;1070;0050;01;5;1;2;2;025;1;1;1;6;1;0;41;4;5;1490;9264;1;4;;3;2;5;5;1;3;4;1;1;111.0920;5145   3;;0;0;;;;;;;
2;1070;0050;02;5;1;1;1;025;1;1;1;4;1;0;46;4;5;9750;207282;4;;1;3;3;5;5;4;5;5;1;1;111.0920;5141   3;;0;0;;;;;;;
2;1070;0055;01;3;1;2;1;044;1;1;1;6;1;0;41;3;5;1102;5305;1;4;;1;4;4;5;1;4;1;1;1;133.5038;51441243;;0;0;;;;;;;
2;1070;0081;01;4;1;2;1;035;1;1;2;3;1;0;56;4;5;1468;9039;4;;1;1;1;4;5;5;4;1;1;6;219.0383;51441423;;0;0;;;;;;;
2;1070;0081;02;4;1;2;2;033;1;1;2;3;1;0;51;4;5;1372;14587;4;;3;1;1;4;5;5;3;1;1;1;219.0383;51441423;;0;0;;;;;;;
2;1070;0081;03;4;1;1;3;015;1;2;2;0;5;0;85;3;5;1253;3484;;;;;1;4;5;5;3;1;1;;127.9369;41443;;0;0;;;;;;;
2;1070;0081;04;4;1;1;3;006;2;2;2;0;5;0;83;4;5;1070;402;;;;;1;4;5;5;3;5;1;;264.7486;4   3;;0;0;;;;;;;
2;1070;0104;01;2;1;1;1;019;1;1;2;0;4;0;86;4;5;1073;63;4;;1;4;1;5;5;5;2;2;1;;105.6014;322553;;0;0;;;;;;;
2;1070;0114;01;1;1;2;1;084;2;2;2;6;7;0;32;4;;;0;;;;;2;5;5;5;4;5;1;;104.2796;5   3;;0;0;;;;;;;
2;1070;0117;01;4;1;1;1;070;1;1;1;6;7;0;32;4;;;0;;;;;1;1;5;2;5;4;1;;112.2596;4   3;;0;0;;;;;;;
2;1070;0019;01;2;1;2;1;052;1;1;1;6;1;0;32;4;3;9620;44242;1;4;;2;1;5;5;1;4;2;1;1;75.57055;31442543;;1;0;;;;;;;
2;1070;0019;02;2;1;1;3;022;1;1;1;0;3;0;88;1;5;8888;0;;;;;1;2;5;3;3;1;1;;59.77625;31453;;0;0;;;;;;;
2;1070;0019;03;2;1;1;3;018;1;1;2;0;4;0;86;4;5;1253;3161;4;;3;4;1;4;5;5;3;1;1;;59.77625;441423;;0;0;;;;;;;
2;1070;0041;01;1;1;1;1;025;1;1;1;6;1;0;46;3;5;1180;1975;4;;3;1;1;1;5;5;4;2;1;1;79.53874;51342341;;0;0;;;;;;;
2;1070;0041;02;1;1;2;4;023;1;1;1;0;4;1;88;3;5;1020;1789;3;;2;1;1;4;5;3;5;1;1;;59.77625;351551;;0;0;;;;;;;
2;1070;0041;03;1;1;2;4;022;1;1;1;0;4;0;88;3;5;1253;4944;4;;3;2;1;4;5;5;4;1;1;;59.77625;341541;;0;0;;;;;;;
2;1070;0060;01;3;1;1;1;030;1;1;1;4;1;0;46;3;5;1011;845;3;;3;1;1;3;5;2;3;1;1;1;140.5140;51441333;;0;0;;;;;;;
2;1070;0094;01;2;1;1;1;056;1;1;1;6;1;0;61;4;5;1318;6157;1;4;;2;2;5;5;1;4;3;1;1;234.3734;5234   3;;1;0;;;;;;;
2;1070;0094;02;2;1;2;2;045;1;1;1;5;1;0;54;4;5;1450;11070;1;5;;5;4;5;5;1;5;4;1;1;208.1105;5234   3;;0;0;;;;;;;
2;1070;0094;03;2;1;2;3;023;1;1;3;4;6;0;81;3;;;0;;;;;1;5;5;2;2;2;1;;164.6152;52443;;0;0;;;;;;;
2;1070;0094;04;2;1;2;3;021;1;1;2;0;4;0;86;3;5;1510;8362;4;;3;1;1;5;5;5;2;2;1;;164.6152;452443;;0;0;;;;;;;
2;1070;0094;05;2;2;1;3;017;1;1;2;0;5;0;85;3;5;9590;71934;;;;;;;;;;;2;;127.9369;;;0;0;;;;;;;
2;1070;0094;06;2;1;1;3;015;1;1;2;0;5;0;85;3;5;1163;3454;;;;;1;5;5;5;2;1;1;;127.9369;51553;;0;0;;;;;;;
2;1070;0094;07;2;1;2;3;013;1;2;2;0;5;0;84;4;5;1070;485;;;;;1;5;5;5;5;3;1;;127.9369;5   3;;0;0;;;;;;;
2;1070;0094;08;2;1;1;3;004;;;;;;;;;;;0;;;;;;;;;;;;;231.7851;;;0;0;;;;;;;
2;1070;0103;01;3;1;2;1;025;1;1;2;0;4;1;88;3;5;1093;2214;4;;1;4;1;3;5;5;1;1;1;;140.5140;451423;;1;0;;;;;;;
2;1070;0107;01;5;1;1;1;059;1;1;1;4;1;0;46;4;3;8888;0;;;;;1;5;5;3;3;4;1;3;118.8697;43 5   3;;1;0;;;;;;;
2;1070;0107;02;5;1;2;2;059;1;1;1;4;7;0;41;4;;;0;;;;;1;5;5;3;3;4;1;;118.8697;5   3;;0;0;;;;;;;
2;1070;0042;01;5;1;1;1;027;1;1;2;3;1;0;61;3;5;1560;6053;4;;1;3;1;5;5;5;1;2;1;1;111.0920;51452333;;1;0;;;;;;;
2;1070;0042;02;5;2;2;2;026;1;1;2;0;4;0;86;3;5;1453;11288;;;;;;;;;;;1;;111.0920;;;1;0;;;;;;;
2;1070;0080;01;2;1;2;1;058;1;2;2;2;1;0;41;2;5;1240;2786;4;;1;2;1;5;5;5;5;1;1;1;150.3515;51451553;;0;0;;;;;;;
2;1070;0134;01;3;1;1;4;036;1;1;3;6;6;0;36;1;;;0;;;;;1;1;5;5;3;1;1;;79.53874;51443;;0;0;;;;;;;
2;1070;0134;02;3;1;1;1;034;1;1;1;6;1;0;36;4;5;1470;9228;1;3;;2;2;3;5;1;4;2;1;1;79.53874;31352443;;0;0;;;;;;;
2;1070;0134;03;3;1;2;4;032;1;1;3;6;1;0;41;3;5;1120;1763;4;;3;2;1;5;5;5;2;1;1;1;79.53874;52151423;;1;0;;;;;;;
2;1078;0110;01;1;1;1;1;034;1;1;2;6;1;0;47;2;5;1318;9192;4;;3;1;1;5;5;5;2;1;1;1;111.0920;51341513;;0;0;;;;;;;
2;1078;0110;02;1;1;2;2;033;1;1;1;6;2;0;41;4;2;;0;;;;;1;5;5;2;5;2;1;2;111.0920;33 22553;;0;0;;;;;;;
2;1080;0028;01;1;1;1;1;036;1;1;1;3;1;0;66;3;5;8888;0;;;;;1;5;5;5;5;1;1;1;124.2264;51 51553;;0;0;;;;;;;
2;1080;0041;01;4;1;1;1;043;1;1;1;5;1;0;41;2;5;1030;3449;4;;2;5;1;5;5;3;5;1;1;1;96.94380;53431553;;1;0;;;;;;;
2;1080;0041;02;4;1;1;2;038;1;1;1;4;1;0;46;4;5;9624;29348;1;2;;5;1;5;5;1;5;5;1;6;119.4538;5345   3;;0;0;;;;;;;
2;1080;0044;01;1;1;2;1;026;1;1;1;5;2;0;56;3;5;1030;3645;4;;2;5;1;1;5;2;5;2;1;6;124.2264;43452553;;0;0;;;;;;;
2;1080;0090;01;3;1;1;1;053;1;2;2;2;6;0;61;1;;;0;;;;;1;3;5;5;5;1;1;;100.8170;51413;;1;0;;;;;;;
2;1080;0138;01;2;1;2;1;088;1;1;1;3;7;0;56;4;;;0;;;;;5;5;5;5;3;5;2;;67.50845;5   3;03;0;0;;;;;;;
2;1080;0138;02;2;1;1;3;053;1;1;1;4;1;0;66;4;5;8888;0;;;;;1;5;5;1;5;3;1;1;96.94380;51 5   3;;0;0;;;;;;;
2;1080;0139;01;5;1;1;1;027;1;1;1;0;4;0;88;3;5;1102;5225;1;4;;3;1;5;5;1;4;4;1;;124.2264;44   3;;0;0;;;;;;;
2;1080;0146;01;3;1;1;1;060;1;1;1;3;6;0;47;4;;;0;;;;;1;5;5;1;5;3;1;;80.79864;4   3;;0;0;;;;;;;
2;1080;0146;02;3;1;2;2;055;1;1;1;2;2;0;56;4;5;8888;0;;;;;1;4;5;4;4;3;1;1;80.79864;51 4   3;;0;0;;;;;;;
2;1080;0146;03;3;1;1;3;021;1;1;2;4;6;0;81;3;;;0;;;;;3;5;5;5;3;2;2;;135.4339;52553;01;0;0;;;;;;;
2;1080;0031;01;4;1;1;1;047;1;1;2;2;6;0;56;4;;;0;;;;;1;5;5;5;4;4;1;;96.94380;5   3;;0;0;;;;;;;
2;1080;0031;02;4;1;1;3;020;1;1;2;0;5;0;85;4;1;;0;;;;;1;5;5;5;4;4;2;;176.7251;5   3;01;0;0;;;;;;;
2;1080;0113;01;4;1;1;1;073;2;2;1;2;7;0;61;4;;;0;;;;;1;5;5;5;5;2;1;;68.74741;52553;;0;0;;;;;;;
2;1080;0113;02;4;1;2;2;065;2;2;2;2;8;0;82;4;;;0;;;;;1;5;5;5;5;2;2;;68.74741;52553;03;0;0;;;;;;;
2;1080;0113;03;4;1;2;3;024;1;1;2;3;2;0;56;4;5;8888;0;;;;;1;5;5;5;2;1;1;6;147.2293;51 51523;;0;0;;;;;;;
2;1080;0113;04;4;1;2;3;021;1;1;2;7;2;0;51;4;5;1060;2103;4;;1;1;1;5;5;5;5;1;1;1;147.2293;51451523;;0;0;;;;;;;
2;1080;0030;01;2;1;1;1;023;1;1;1;0;4;0;88;3;5;1302;5195;4;;1;1;1;5;5;5;5;1;1;;48.00000;451513;;0;0;;;;;;;
2;1080;0038;01;1;1;2;1;021;1;1;1;0;4;0;86;3;5;1253;2875;4;;3;4;1;5;5;5;5;1;1;;48.00000;431553;;0;0;;;;;;;
2;1080;0065;01;4;1;2;1;051;1;1;2;5;6;0;66;1;;;0;;;;;1;3;5;5;4;1;1;;96.94380;51233;;0;0;;;;;;;
2;1080;0065;02;4;1;1;3;021;1;1;2;3;6;0;81;1;;;0;;;;;1;3;5;5;4;2;1;;176.7251;52423;;0;0;;;;;;;
2;1080;0067;01;2;1;2;1;040;1;1;1;0;4;0;82;4;5;1253;4596;1;4;;4;1;4;5;1;3;4;1;;96.94380;44   3;;1;0;;;;;;;
2;1080;0067;02;2;1;2;3;014;1;1;2;0;5;0;84;3;5;1220;1024;;;;;1;4;5;5;1;1;1;;93.64758;42513;;0;0;;;;;;;
2;1080;0068;01;5;1;2;2;032;1;1;2;2;1;0;54;2;5;1010;1059;4;;3;2;1;4;5;5;2;1;1;1;91.54387;43441443;;0;0;;;;;;;
2;1080;0068;02;5;1;1;1;026;1;1;1;0;3;0;87;4;5;8888;0;;;;;1;4;5;1;1;3;1;;91.54387;4   3;;0;0;;;;;;;
2;1080;0068;03;5;1;1;3;003;;;;;;;;;;;0;;;;;;;;;;;;;64.43065;;;0;0;;;;;;;
2;1080;0141;01;2;1;2;1;032;1;1;1;4;6;0;32;3;;;0;;;;;1;5;5;5;4;1;1;;124.2264;21453;;1;0;;;;;;;
2;1080;0152;01;4;1;2;2;067;1;1;2;1;7;0;47;4;;;0;;;;;3;5;4;5;2;5;1;;82.52018;5   3;;0;0;;;;;;;
2;1080;0152;02;4;1;1;1;060;1;1;1;6;7;0;56;4;;;0;;;;;1;5;5;2;5;4;1;;105.4325;5   3;;0;0;;;;;;;
2;1080;0154;01;2;1;1;1;065;1;2;1;2;7;0;51;4;;;0;;;;;5;5;5;5;5;4;1;;85.81717;4   1;;1;0;;;;;;;
2;1080;0001;01;2;1;1;1;049;1;1;3;2;1;0;51;4;5;1450;10864;4;;3;1;1;5;5;5;1;1;1;5;60.47609;42451543;;0;0;;;;;;;
2;1080;0001;02;2;1;2;5;047;1;1;2;2;6;0;56;4;;;0;;;;;1;5;5;5;5;1;1;;60.47609;51513;;0;0;;;;;;;
2;1080;0001;03;2;1;2;2;039;1;1;2;3;8;0;82;3;;;0;;;;;1;5;5;5;5;1;1;;74.51845;51513;;0;0;;;;;;;
2;1080;0001;04;2;1;1;3;012;2;2;2;0;5;0;84;1;5;1300;5751;;;;;1;5;5;5;4;1;1;;58.41983;51513;;0;0;;;;;;;
2;1080;0001;05;2;1;2;3;010;2;1;2;0;5;0;83;4;5;1120;1071;;;;;1;5;5;5;4;2;1;;45.99701;52543;;0;0;;;;;;;
2;1080;0001;06;2;1;2;3;005;2;2;2;0;5;0;83;4;5;1080;634;;;;;1;5;5;5;4;4;2;;45.99701;5   3;01;0;0;;;;;;;
2;1080;0001;07;2;1;1;3;001;;;;;;;;;;;0;;;;;;;;;;;;;52.44777;;;0;0;;;;;;;
2;1080;0034;01;5;1;1;1;024;1;2;2;3;2;0;56;3;5;8888;0;;;;;1;4;5;5;4;1;1;1;183.7859;52 51443;;1;0;;;;;;;
2;1080;0042;01;5;1;2;1;022;1;1;1;0;4;0;86;1;5;1050;2455;4;;1;5;1;5;5;4;3;1;1;;183.7859;441533;;1;0;;;;;;;
2;1080;0130;01;5;1;2;1;020;1;1;2;0;4;1;86;1;5;1253;2644;4;;1;3;1;2;5;5;3;1;1;;183.7859;331233;;0;0;;;;;;;
2;1080;0148;01;3;1;1;1;042;1;1;2;2;6;0;66;4;;;0;;;;;1;2;5;5;4;4;1;;60.47609;4   3;;0;0;;;;;;;
2;1080;0148;02;3;1;2;2;029;1;1;3;3;2;0;66;2;5;1100;3569;4;;3;3;1;5;5;5;4;1;1;1;74.51845;43341513;;0;0;;;;;;;
2;1080;0148;03;3;1;1;3;008;2;2;2;0;5;0;83;4;5;1120;1229;;;;;1;4;5;5;4;3;1;;45.99701;4   3;;0;0;;;;;;;
2;1080;0148;04;3;1;1;3;004;;;;;;;;;;;0;;;;;;;;;;;;;52.44777;;;0;0;;;;;;;
2;1080;0148;05;3;1;2;3;002;;;;;;;;;;;0;;;;;;;;;;;;;52.44777;;;0;0;;;;;;;
2;1080;0002;01;5;1;1;1;021;1;1;1;0;4;0;88;3;5;1253;4167;4;;2;2;1;5;5;5;3;1;1;;183.7859;341553;;0;0;;;;;;;
2;1080;0017;01;1;1;1;1;059;1;1;2;2;2;0;61;2;5;9592;26676;4;;3;1;1;5;5;5;2;1;1;1;105.4325;22351423;;0;0;;;;;;;
2;1080;0017;02;1;1;2;2;057;1;1;2;2;8;0;82;4;;;0;;;;;1;4;5;5;2;2;1;;105.4325;42333;;0;0;;;;;;;
2;1080;0036;01;2;1;1;1;037;1;1;1;4;1;0;41;1;5;1020;2629;3;;1;2;1;5;5;2;1;1;1;1;99.51677;62351513;;0;0;;;;;;;
2;1080;0036;02;2;1;2;2;035;1;1;1;6;2;0;41;4;5;1280;4124;1;1;;1;1;5;5;1;2;3;1;1;99.51677;4134   3;;0;0;;;;;;;
2;1080;0036;03;2;1;2;3;003;;;;;;;;;;;0;;;;;;;;;;;;;70.04216;;;0;0;;;;;;;
2;1080;0036;04;2;1;2;3;001;;;;;;;;;;;0;;;;;;;;;;;;;70.04216;;;0;0;;;;;;;
2;1080;0084;01;4;1;1;1;083;1;2;1;3;7;0;61;4;;;0;;;;;1;5;5;4;4;5;1;;70.20566;5   3;;0;0;;;;;;;
